chrn,change_position
chr6,128420000
chr6,128420000
chr6,128840000
chr6,128840000
chr6,150740000
chr6,150740000
chr6,150920000
chr6,150920000
chr6,161340000
chr6,161340000
chr7,3940000
chr7,4640000
chr7,13160000
chr7,13160000
chr7,21800000
chr7,21800000
chr7,23900000
chr7,24320000
chr7,24440000
chr7,24440000
chr7,31400000
chr7,31400000
chr7,45960000
chr7,45960000
chr7,88160000
chr7,88160000
chr7,96820000
chr7,96820000
chr7,124700000
chr7,124700000
chr7,133120000
chr7,133120000
chr8,8380000
chr8,8380000
chr8,9400000
chr8,9400000
chr8,10140000
chr8,10140000
chr8,37260000
chr8,37260000
chr8,39220000
chr8,39220000
chr8,70000000
chr8,70000000
chr8,81780000
chr8,81780000
chr8,94000000
chr8,94000000
chr8,119520000
chr8,119120000
chr8,119440000
chr8,119520000
chr8,128420000
chr8,128420000
chr8,134900000
chr8,134900000
chr8,135040000
chr8,135480000
chr8,139960000
chr8,139960000
chr8,140220000
chr8,140220000
chr8,140380000
chr8,140700000
chr8,141180000
chr8,141180000
chr9,7820000
chr9,7820000
chr9,10300000
chr9,10300000
chr9,10620000
chr9,10620000
chr9,17820000
chr9,18220000
chr9,18440000
chr9,17820000
chr9,27560000
chr9,27560000
chr9,27720000
chr9,27720000
chr9,33380000
chr9,33380000
chr9,33480000
chr9,33720000
chr9,33920000
chr9,33480000
chr9,76300000
chr9,76300000
chr9,77200000
chr9,77200000
chr9,89700000
chr9,89700000
chr9,101300000
chr9,101300000
chr9,108660000
chr9,108660000
chr9,109040000
chr9,109400000
chr9,111580000
chr9,111580000
chr9,111720000
chr9,111720000
chr9,112160000
chr9,112160000
chr9,112660000
chr9,112660000
chr9,113180000
chr9,113180000
chr9,118020000
chr9,118020000
chr9,119060000
chr9,119060000
chr9,125220000
chr9,125220000
chr10,3960000
chr10,3960000
chr10,6720000
chr10,6720000
chr10,6840000
chr10,6840000
chr10,6960000
chr10,6960000
chr10,7180000
chr10,7460000
chr10,7780000
chr10,7180000
chr10,11520000
chr10,11520000
chr10,12040000
chr10,12040000
chr10,20580000
chr10,20580000
chr10,24000000
chr10,24280000
chr10,28920000
chr10,28920000
chr10,29280000
chr10,29400000
chr10,36060000
chr10,36060000
chr10,36220000
chr10,36220000
chr10,36640000
chr10,37080000
chr10,49880000
chr10,49880000
chr10,54960000
chr10,54960000
chr10,55080000
chr10,55080000
chr10,55360000
chr10,55600000
chr10,56160000
chr10,55360000
chr10,55600000
chr10,56160000
chr10,80420000
chr10,80420000
chr10,80680000
chr10,80680000
chr10,82800000
chr10,82800000
chr10,112820000
chr10,113360000
chr10,113900000
chr10,113900000
chr10,119260000
chr10,119260000
chr10,120960000
chr10,120960000
chr10,121180000
chr10,121700000
chr10,122160000
chr10,121180000
chr10,122840000
chr10,122920000
chr10,125140000
chr10,125140000
chr10,125320000
chr10,125320000
chr11,12540000
chr11,12540000
chr11,78320000
chr11,79080000
chr11,79220000
chr11,79220000
chr11,79420000
chr11,79880000
chr11,80440000
chr11,80440000
chr11,80720000
chr11,80980000
chr11,81320000
chr11,78320000
chr11,79080000
chr11,79420000
chr11,79880000
chr11,80720000
chr11,81320000
chr11,81320000
chr11,83220000
chr11,83220000
chr11,84740000
chr11,84740000
chr11,87180000
chr11,88040000
chr11,115020000
chr11,115020000
chr11,115200000
chr11,115360000
chr11,115740000
chr11,115200000
chr12,1460000
chr12,1460000
chr12,3640000
chr12,3640000
chr12,3980000
chr12,3980000
chr12,18580000
chr12,19020000
chr12,28720000
chr12,28720000
chr12,29020000
chr12,29020000
chr12,31240000
chr12,31240000
chr12,33100000
chr12,33760000
chr12,41660000
chr12,41660000
chr12,56340000
chr12,56340000
chr12,63680000
chr12,63680000
chr12,63840000
chr12,63840000
chr12,76200000
chr12,76200000
chr12,81520000
chr12,81520000
chr12,88420000
chr12,88420000
chr12,88820000
chr12,88820000
chr12,91960000
chr12,91960000
chr12,107800000
chr12,107800000
chr12,108300000
chr12,108300000
chr12,108600000
chr12,108600000
chr12,112960000
chr12,112620000
chr12,112860000
chr12,112960000
chr12,130520000
chr12,130820000
chr13,47560000
chr13,47560000
chr13,47980000
chr13,47980000
chr13,60500000
chr13,60500000
chr13,72840000
chr13,72840000
chr13,73140000
chr13,73140000
chr13,75340000
chr13,75340000
chr13,83340000
chr13,83920000
chr13,84100000
chr13,84100000
chr13,84920000
chr13,85480000
chr13,85820000
chr13,84920000
chr13,85480000
chr13,85820000
chr13,94100000
chr13,94580000
chr13,94840000
chr13,94840000
chr13,96260000
chr13,96260000
chr13,101340000
chr13,101780000
chr13,102160000
chr13,101340000
chr14,35240000
chr14,35240000
chr14,69020000
chr14,69020000
chr14,70800000
chr14,70800000
chr14,71060000
chr14,71060000
chr14,72340000
chr14,72340000
chr14,77120000
chr14,77120000
chr14,97360000
chr14,97640000
chr14,98440000
chr14,98600000
chr14,99060000
chr14,97360000
chr14,97640000
chr14,98440000
chr14,98600000
chr14,99060000
chr15,35260000
chr15,35260000
chr15,35580000
chr15,36060000
chr15,36340000
chr15,35580000
chr15,36060000
chr15,36340000
chr15,58360000
chr15,58360000
chr15,70020000
chr15,70380000
chr15,70800000
chr15,70020000
chr15,70800000
chr15,70800000
chr15,91840000
chr15,91840000
chr15,92100000
chr15,92100000
chr15,92240000
chr15,92240000
chr15,94120000
chr15,94520000
chr15,94680000
chr15,94120000
chr16,23180000
chr16,23180000
chr16,27160000
chr16,27160000
chr16,55880000
chr16,55880000
chr16,62320000
chr16,62320000
chr17,5780000
chr17,5100000
chr17,5500000
chr17,5780000
chr17,39300000
chr17,39300000
chr17,39480000
chr17,39480000
chr17,67920000
chr17,67920000
chr17,70980000
chr17,70980000
chr18,10840000
chr18,10840000
chr18,11180000
chr18,11180000
chr18,11280000
chr18,11640000
chr18,11860000
chr18,11860000
chr18,13180000
chr18,13180000
chr18,22460000
chr18,22460000
chr18,22940000
chr18,22940000
chr18,23680000
chr18,23680000
chr18,23880000
chr18,23880000
chr18,26740000
chr18,26740000
chr18,39520000
chr18,39520000
chr18,39660000
chr18,39880000
chr18,40840000
chr18,39660000
chr18,39880000
chr18,40840000
chr18,45760000
chr18,45760000
chr18,58320000
chr18,58480000
chr18,72780000
chr18,72780000
chr18,72980000
chr18,72980000
chr19,43700000
chr19,43700000
chr20,10980000
chr20,10980000
chr20,11100000
chr20,11100000
chr20,11260000
chr20,11260000
chr20,11980000
chr20,11980000
chr20,12200000
chr20,12200000
chr20,13300000
chr20,13300000
chr20,19760000
chr20,19760000
chr20,20340000
chr20,20340000
chr20,38780000
chr20,38880000
chr20,51360000
chr20,51600000
chr20,51840000
chr20,51840000
chr21,16440000
chr21,16440000
chr21,16600000
chr21,16600000
chr21,29880000
chr21,29880000
chr21,36000000
chr21,36000000
chr21,40180000
chr21,40180000
chr22,28640000
chr22,28640000
chr22,34520000
chr22,34800000
chr22,35420000
chr22,34520000
chr22,35420000
chr22,35420000
chrX,11940000
chrX,11940000
chrX,12100000
chrX,12720000
chrX,45960000
chrX,45960000
chrX,49860000
chrX,49860000
chrX,50320000
chrX,50760000
chrX,51200000
chrX,51640000
chrX,51940000
chrX,52700000
chrX,52920000
chrX,49040000
chrX,49360000
chrX,51200000
chrX,51640000
chrX,51940000
chrX,54060000
chrX,54060000
chrX,103800000
chrX,103980000
chrX,104160000
chrX,104160000
chrX,104440000
chrX,104440000
chrX,104700000
chrX,104700000
chrX,104800000
chrX,103800000
chrX,103980000
chrX,104800000
chr2,62420000
chr2,62420000
chr2,114740000
chr2,114740000
chr3,4040000
chr3,4040000
chr3,10980000
chr3,10980000
chr3,64240000
chr3,64240000
chr4,39680000
chr4,39680000
chr5,100240000
chr5,100240000
chr5,159200000
chr5,159200000
chr6,118940000
chr6,118940000
chr10,99880000
chr10,99880000
chr11,98280000
chr11,98880000
chr13,56240000
chr13,56240000
chr14,73180000
chr14,73180000
chr18,14100000
chr18,14100000
chr18,59560000
chr18,59560000
chr20,52960000
chr20,52960000
chr1,2480000
chr1,21300000
chr1,28700000
chr1,40020000
chr1,48440000
chr1,54540000
chr1,59620000
chr1,62320000
chr1,62380000
chr1,76800000
chr1,91040000
chr1,95700000
chr1,157320000
chr1,176340000
chr1,178020000
chr1,208820000
chr1,210880000
chr1,228560000
chr1,233100000
chr1,234460000
chr2,19280000
chr2,40140000
chr2,46220000
chr2,52240000
chr2,53660000
chr2,62680000
chr2,71080000
chr2,72140000
chr2,85860000
chr2,113020000
chr2,134320000
chr2,139260000
chr2,142320000
chr2,146240000
chr2,151340000
chr2,153180000
chr2,161500000
chr2,163740000
chr2,170960000
chr2,173580000
chr2,177320000
chr2,181380000
chr2,183520000
chr2,188960000
chr2,216160000
chr2,217540000
chr2,223180000
chr2,228900000
chr3,14680000
chr3,57540000
chr3,61240000
chr3,70420000
chr3,77740000
chr3,99780000
chr3,100620000
chr3,108820000
chr3,119600000
chr3,130400000
chr3,166320000
chr3,178500000
chr3,186260000
chr3,186340000
chr3,189280000
chr4,19220000
chr4,22880000
chr4,29080000
chr4,41220000
chr4,41280000
chr4,48780000
chr4,53580000
chr4,59560000
chr4,85180000
chr4,98640000
chr4,109500000
chr4,125880000
chr4,127140000
chr4,127880000
chr4,157080000
chr4,166780000
chr4,174180000
chr4,176120000
chr4,179740000
chr5,5420000
chr5,15500000
chr5,18120000
chr5,27400000
chr5,53200000
chr5,63120000
chr5,72880000
chr5,80240000
chr5,83780000
chr5,90940000
chr5,93460000
chr5,93640000
chr5,111860000
chr5,113400000
chr5,114640000
chr5,114980000
chr5,119240000
chr5,123960000
chr5,125220000
chr5,128020000
chr5,130920000
chr5,135080000
chr5,148500000
chr5,153800000
chr5,172760000
chr5,173740000
chr6,17280000
chr6,48440000
chr6,69340000
chr6,77580000
chr6,83300000
chr6,120300000
chr6,120420000
chr6,132980000
chr6,134760000
chr6,136000000
chr6,137640000
chr6,159120000
chr6,159220000
chr6,159880000
chr7,2120000
chr7,11880000
chr7,17020000
chr7,26880000
chr7,39220000
chr7,40860000
chr7,41140000
chr7,66020000
chr7,76580000
chr7,80800000
chr7,86780000
chr7,105900000
chr7,110080000
chr7,135480000
chr7,137600000
chr7,141660000
chr7,157940000
chr8,1400000
chr8,11260000
chr8,14740000
chr8,26940000
chr8,28300000
chr8,41160000
chr8,57360000
chr8,61780000
chr8,76980000
chr8,78820000
chr8,85080000
chr8,96620000
chr8,97640000
chr8,98200000
chr8,102540000
chr8,106320000
chr8,111380000
chr8,116420000
chr8,125740000
chr8,129520000
chr8,131380000
chr8,131540000
chr8,138520000
chr8,138960000
chr9,7380000
chr9,21460000
chr9,23320000
chr9,33220000
chr9,72860000
chr9,73620000
chr9,80660000
chr9,85220000
chr9,90740000
chr9,91360000
chr9,117680000
chr9,119820000
chr9,137660000
chr10,1140000
chr10,6260000
chr10,9020000
chr10,15920000
chr10,54060000
chr10,58140000
chr10,65220000
chr10,74440000
chr10,79940000
chr10,89280000
chr10,92760000
chr10,101020000
chr10,111180000
chr11,10340000
chr11,10420000
chr11,13680000
chr11,14800000
chr11,38820000
chr11,42580000
chr11,57840000
chr11,63000000
chr11,69020000
chr11,69700000
chr11,69750000
chr11,84100000
chr11,86640000
chr11,126080000
chr11,132360000
chr12,16320000
chr12,20540000
chr12,22500000
chr12,26460000
chr12,29220000
chr12,39520000
chr12,43360000
chr12,45160000
chr12,67840000
chr12,70600000
chr12,85020000
chr12,99760000
chr12,105500000
chr12,119380000
chr12,126560000
chr13,37000000
chr13,37060000
chr13,38800000
chr13,40180000
chr13,44360000
chr13,44720000
chr13,74860000
chr13,82440000
chr13,95300000
chr13,99680000
chr14,38060000
chr14,39180000
chr14,46080000
chr14,52120000
chr14,56560000
chr14,56700000
chr14,68400000
chr14,92100000
chr14,105100000
chr15,23720000
chr15,28340000
chr15,32800000
chr15,43020000
chr15,59220000
chr15,80860000
chr15,88380000
chr15,89160000
chr16,6720000
chr16,7020000
chr16,10120000
chr16,22840000
chr16,52940000
chr16,53320000
chr16,54660000
chr16,71200000
chr16,76680000
chr17,6800000
chr17,8400000
chr17,9200000
chr17,16740000
chr17,53880000
chr17,69760000
chr17,76000000
chr18,5860000
chr18,9680000
chr18,13800000
chr18,29300000
chr18,54700000
chr18,56040000
chr18,73600000
chr18,74420000
chr19,12660000
chr19,15920000
chr19,29760000
chr19,31540000
chr19,55660000
chr20,2660000
chr20,5100000
chr20,5180000
chr20,8380000
chr20,10200000
chr20,17140000
chr20,23420000
chr20,29500000
chr20,38040000
chr20,46660000
chr20,47840000
chr20,54020000
chr21,23320000
chr21,26980000
chr21,31240000
chr21,35440000
chr21,39880000
chr22,26880000
chr22,37160000
chrX,7080000
chrX,7920000
chrX,29940000
chrX,55540000
chrX,62740000
chrX,65420000
chrX,74260000
chrX,98120000
chrX,100840000
chrX,110500000
