chrn,change_position
chr4,87140000
chr4,88460000
chr4,88460000
chr4,88600000
chr4,88600000
chr4,89940000
chr4,89940000
chr4,90080000
chr4,90080000
chr4,99580000
chr4,99800000
chr4,106620000
chr4,106620000
chr4,111560000
chr4,111560000
chr4,111900000
chr4,111900000
chr4,115000000
chr4,115000000
chr4,127880000
chr4,128320000
chr4,130580000
chr4,131480000
chr4,131740000
chr4,132580000
chr4,133160000
chr4,130580000
chr4,131480000
chr4,131740000
chr4,133160000
chr4,133560000
chr4,154700000
chr4,154700000
chr4,154960000
chr4,155240000
chr4,155560000
chr4,155560000
chr4,167500000
chr4,167500000
chr4,168560000
chr4,168560000
chr4,184360000
chr4,184560000
chr4,184760000
chr4,184360000
chr5,32940000
chr5,32940000
chr5,34200000
chr5,34200000
chr5,40160000
chr5,40160000
chr5,40380000
chr5,40380000
chr5,52780000
chr5,53200000
chr5,59580000
chr5,59580000
chr5,59680000
chr5,59960000
chr5,64260000
chr5,64260000
chr5,71820000
chr5,71820000
chr5,72760000
chr5,72760000
chr5,74340000
chr5,74640000
chr5,75020000
chr5,75560000
chr5,75880000
chr5,74340000
chr5,74640000
chr5,75020000
chr5,78540000
chr5,79160000
chr5,79600000
chr5,79760000
chr5,81260000
chr5,81260000
chr5,99960000
chr5,98860000
chr5,99800000
chr5,99960000
chr5,103760000
chr5,103760000
chr5,106200000
chr5,106580000
chr5,107480000
chr5,107480000
chr5,110620000
chr5,110620000
chr5,115900000
chr5,117960000
chr5,119080000
chr5,119080000
chr5,128480000
chr5,128480000
chr5,128700000
chr5,128700000
chr5,132060000
chr5,132060000
chr5,132820000
chr5,132820000
chr5,138100000
chr5,138100000
chr5,142560000
chr5,142560000
chr5,143820000
chr5,143820000
chr5,154980000
chr5,156560000
chr5,156760000
chr5,154980000
chr5,155340000
chr5,155340000
chr5,156760000
chr5,156760000
chr5,156920000
chr5,156920000
chr5,171620000
chr5,171620000
chr5,174880000
chr5,174880000
chr5,175820000
chr5,175820000
chr6,3120000
chr6,3120000
chr6,4780000
chr6,4780000
chr6,10020000
chr6,10020000
chr6,12280000
chr6,12280000
chr6,24840000
chr6,24840000
chr6,31160000
chr6,31160000
chr6,31360000
chr6,31360000
chr6,38140000
chr6,38140000
chr6,44900000
chr6,44900000
chr6,45060000
chr6,45060000
chr6,46600000
chr6,46600000
chr6,48040000
chr6,48440000
chr6,48720000
chr6,48040000
chr6,48440000
chr6,48720000
chr6,55480000
chr6,55480000
chr6,97040000
chr6,97040000
chr6,97900000
chr6,97900000
chr6,98480000
chr6,98480000
chr6,101340000
chr6,101340000
chr6,105240000
chr6,105240000
chr6,113940000
chr6,113940000
chr6,118160000
chr6,118160000
chr6,120300000
chr6,120720000
chr6,121200000
chr6,121200000
chr6,124300000
chr6,124300000
chr6,127440000
chr6,127440000
chr6,128300000
chr6,128300000
chr6,128420000
chr6,128420000
chr6,134760000
chr6,134760000
chr6,145260000
chr6,145260000
chr6,150920000
chr6,151140000
chr6,151320000
chr6,151320000
chr6,159220000
chr6,159220000
chr6,162560000
chr6,162560000
chr6,164020000
chr6,164020000
chr7,11260000
chr7,11260000
chr7,12380000
chr7,12380000
chr7,13560000
chr7,13560000
chr7,14040000
chr7,14040000
chr7,21560000
chr7,21560000
chr7,29660000
chr7,29660000
chr7,31400000
chr7,31780000
chr7,32100000
chr7,32100000
chr7,32240000
chr7,32240000
chr7,32400000
chr7,31400000
chr7,31780000
chr7,32400000
chr7,35240000
chr7,35240000
chr7,42620000
chr7,42620000
chr7,46980000
chr7,46980000
chr7,47120000
chr7,47120000
chr7,48160000
chr7,48340000
chr7,48460000
chr7,49920000
chr7,50120000
chr7,48160000
chr7,48340000
chr7,48460000
chr7,55120000
chr7,55120000
chr7,65880000
chr7,65880000
chr7,80700000
chr7,80700000
chr7,88160000
chr7,88160000
chr7,95700000
chr7,95700000
chr7,95820000
chr7,95820000
chr7,96040000
chr7,96040000
chr7,96440000
chr7,96660000
chr7,99500000
chr7,99500000
chr7,103220000
chr7,104280000
chr7,104560000
chr7,104560000
chr7,111580000
chr7,111580000
chr7,128220000
chr7,128220000
chr7,140920000
chr7,140920000
chr8,15640000
chr8,15640000
chr8,17180000
chr8,17180000
chr8,22880000
chr8,23140000
chr8,23820000
chr8,23820000
chr8,29580000
chr8,29580000
chr8,37260000
chr8,37260000
chr8,41560000
chr8,41560000
chr8,41700000
chr8,41700000
chr8,59460000
chr8,59460000
chr8,60220000
chr8,60220000
chr8,72120000
chr8,72120000
chr8,72280000
chr8,72400000
chr8,75000000
chr8,75000000
chr8,76540000
chr8,76540000
chr8,80020000
chr8,80020000
chr8,80580000
chr8,79620000
chr8,79860000
chr8,80580000
chr8,83360000
chr8,82800000
chr8,83200000
chr8,83360000
chr8,90080000
chr8,90260000
chr8,92240000
chr8,93820000
chr8,94000000
chr8,92420000
chr8,93820000
chr8,94000000
chr8,97660000
chr8,98200000
chr8,109440000
chr8,109440000
chr8,109720000
chr8,109720000
chr8,109880000
chr8,110200000
chr8,119520000
chr8,119120000
chr8,119440000
chr8,119520000
chr8,119960000
chr8,119960000
chr8,121620000
chr8,121800000
chr8,123080000
chr8,123080000
chr8,123260000
chr8,123260000
chr8,128420000
chr8,128420000
chr8,139960000
chr8,139960000
chr8,140220000
chr8,140220000
chr8,140380000
chr8,140700000
chr8,141180000
chr8,141180000
chr9,4060000
chr9,4060000
chr9,10300000
chr9,10300000
chr9,10620000
chr9,10620000
chr9,19920000
chr9,20180000
chr9,29860000
chr9,31120000
chr9,31300000
chr9,29860000
chr9,31120000
chr9,31300000
chr9,33220000
chr9,33220000
chr9,33380000
chr9,33380000
chr9,33480000
chr9,33480000
chr9,33920000
chr9,33920000
chr9,34080000
chr9,34080000
chr9,72180000
chr9,72180000
chr9,72280000
chr9,72280000
chr9,81420000
chr9,81420000
chr9,90740000
chr9,90740000
chr9,96200000
chr9,96200000
chr9,96440000
chr9,96440000
chr9,106540000
chr9,106540000
chr9,109780000
chr9,109780000
chr9,113800000
chr9,113800000
chr9,118020000
chr9,118020000
chr9,123720000
chr9,123840000
chr9,124540000
chr9,124540000
chr9,128520000
chr9,128520000
chr9,128740000
chr9,129040000
chr9,129700000
chr9,129700000
chr9,130360000
chr9,130360000
chr9,132580000
chr9,132580000
chr9,134460000
chr9,134460000
chr9,135560000
chr9,135560000
chr9,135680000
chr9,135680000
chr10,6840000
chr10,6840000
chr10,6960000
chr10,6960000
chr10,7180000
chr10,7180000
chr10,7780000
chr10,7780000
chr10,7900000
chr10,7900000
chr10,8100000
chr10,8500000
chr10,8920000
chr10,8920000
chr10,11520000
chr10,11520000
chr10,14240000
chr10,14240000
chr10,35280000
chr10,35280000
chr10,65780000
chr10,67120000
chr10,67460000
chr10,65780000
chr10,66460000
chr10,67460000
chr10,73980000
chr10,73980000
chr10,80060000
chr10,80060000
chr10,80420000
chr10,80420000
chr10,80680000
chr10,80680000
chr10,82280000
chr10,82280000
chr10,82420000
chr10,82420000
chr10,82800000
chr10,82800000
chr10,91760000
chr10,91760000
chr10,91900000
chr10,91900000
chr10,92060000
chr10,92060000
chr10,92180000
chr10,92360000
chr10,92500000
chr10,92500000
chr10,92760000
chr10,92760000
chr10,93160000
chr10,93160000
chr10,94640000
chr10,94640000
chr10,96080000
chr10,96080000
chr10,102040000
chr10,102040000
chr10,103220000
chr10,103220000
chr10,124480000
chr10,124480000
chr10,126440000
chr10,126440000
chr10,133840000
chr10,133840000
chr11,2320000
chr11,2320000
chr11,2680000
chr11,2680000
chr11,3120000
chr11,3240000
chr11,5020000
chr11,5020000
chr11,5140000
chr11,5440000
chr11,5740000
chr11,5740000
chr11,6240000
chr11,5140000
chr11,5440000
chr11,6240000
chr11,7120000
chr11,7480000
chr11,7720000
chr11,7720000
chr11,7880000
chr11,7880000
chr11,11300000
chr11,11660000
chr11,12540000
chr11,12540000
chr11,44300000
chr11,44300000
chr11,68660000
chr11,68660000
chr11,70620000
chr11,70620000
chr11,84740000
chr11,84740000
chr11,88620000
chr11,88620000
chr11,108740000
chr11,109300000
chr11,110580000
chr11,110580000
chr11,114640000
chr11,114640000
chr11,115020000
chr11,115020000
chr11,115200000
chr11,115360000
chr11,115740000
chr11,116560000
chr11,116740000
chr11,115200000
chr11,115360000
chr11,115740000
chr11,119980000
chr11,119980000
chr11,130520000
chr11,130520000
chr11,130900000
chr11,130900000
chr11,132000000
chr11,132000000
chr11,132940000
chr11,132940000
chr12,3640000
chr12,3640000
chr12,7620000
chr12,7620000
chr12,13060000
chr12,13060000
chr12,22840000
chr12,22840000
chr12,23000000
chr12,23000000
chr12,28720000
chr12,28720000
chr12,29020000
chr12,29020000
chr12,29160000
chr12,29160000
chr12,50240000
chr12,50240000
chr12,51640000
chr12,51640000
chr12,55560000
chr12,55560000
chr12,57140000
chr12,57140000
chr12,57640000
chr12,57640000
chr12,63680000
chr12,63680000
chr12,63840000
chr12,64060000
chr12,64480000
chr12,64480000
chr12,67840000
chr12,67840000
chr12,68040000
chr12,68340000
chr12,71560000
chr12,71560000
chr12,77540000
chr12,78120000
chr12,88820000
chr12,88820000
chr12,88980000
chr12,88980000
chr12,89740000
chr12,89740000
chr12,90660000
chr12,90660000
chr12,91080000
chr12,91080000
chr13,22420000
chr13,22420000
chr13,22860000
chr13,23360000
chr13,23900000
chr13,23900000
chr13,24040000
chr13,22860000
chr13,23360000
chr13,24040000
chr13,30300000
chr13,30300000
chr13,37060000
chr13,37060000
chr13,37400000
chr13,37400000
chr13,38440000
chr13,38440000
chr13,40640000
chr13,40640000
chr13,40800000
chr13,40800000
chr13,47560000
chr13,47560000
chr13,47980000
chr13,47980000
chr13,48880000
chr13,48880000
chr13,51380000
chr13,51380000
chr13,66560000
chr13,67180000
chr13,67280000
chr13,67280000
chr13,80260000
chr13,80260000
chr13,80360000
chr13,80360000
chr13,81740000
chr13,82920000
chr13,83340000
chr13,83920000
chr13,84100000
chr13,84100000
chr13,84920000
chr13,85480000
chr13,85820000
chr13,81740000
chr13,82100000
chr13,82100000
chr13,82920000
chr13,84920000
chr13,85480000
chr13,85820000
chr13,107280000
chr13,107280000
chr13,110040000
chr13,110040000
chr13,111960000
chr13,112680000
chr14,26260000
chr14,26260000
chr14,31360000
chr14,30020000
chr14,31020000
chr14,31360000
chr14,33180000
chr14,33900000
chr14,51240000
chr14,51240000
chr14,54400000
chr14,54400000
chr14,55260000
chr14,55260000
chr14,55360000
chr14,55360000
chr14,55480000
chr14,55480000
chr14,59480000
chr14,59480000
chr14,67880000
chr14,67880000
chr14,70800000
chr14,70800000
chr14,72340000
chr14,72980000
chr14,80680000
chr14,80820000
chr14,81060000
chr14,81060000
chr14,86540000
chr14,87120000
chr14,87800000
chr14,87800000
chr14,88080000
chr14,88380000
chr14,88640000
chr14,88080000
chr14,94660000
chr14,94660000
chr14,94780000
chr14,94780000
chr14,95160000
chr14,95560000
chr14,95900000
chr14,94120000
chr14,94400000
chr14,95160000
chr15,33520000
chr15,33520000
chr15,36060000
chr15,36340000
chr15,39100000
chr15,39100000
chr15,39300000
chr15,39300000
chr15,43620000
chr15,43620000
chr15,43880000
chr15,43880000
chr15,44360000
chr15,44360000
chr15,44520000
chr15,44520000
chr15,47780000
chr15,47780000
chr15,48000000
chr15,48000000
chr15,49280000
chr15,49280000
chr15,54060000
chr15,54060000
chr15,57120000
chr15,57120000
chr15,61220000
chr15,61220000
chr15,61460000
chr15,61460000
chr15,62360000
chr15,62360000
chr15,62640000
chr15,62640000
chr15,69340000
chr15,69340000
chr15,69560000
chr15,69560000
chr15,70800000
chr15,70800000
chr15,99940000
chr15,99940000
chr15,100240000
chr15,100240000
chr15,100460000
chr15,100880000
chr16,28240000
chr16,28240000
chr16,29260000
chr16,29260000
chr16,52220000
chr16,52940000
chr16,56540000
chr16,56740000
chr16,56980000
chr16,56540000
chr16,75240000
chr16,75240000
chr16,76920000
chr16,76920000
chr16,78280000
chr16,78280000
chr16,79100000
chr16,79100000
chr16,79620000
chr16,79800000
chr16,80120000
chr16,80120000
chr16,80400000
chr16,80400000
chr16,82060000
chr16,82060000
chr16,85660000
chr16,85660000
chr16,87980000
chr16,87980000
chr17,2960000
chr17,3420000
chr17,14200000
chr17,14840000
chr17,16120000
chr17,16120000
chr17,16260000
chr17,16260000
chr17,26360000
chr17,26360000
chr17,27620000
chr17,27620000
chr17,28260000
chr17,28260000
chr17,32480000
chr17,32700000
chr17,37560000
chr17,37560000
chr17,38440000
chr17,38440000
chr17,38620000
chr17,38620000
chr17,40840000
chr17,40840000
chr17,46420000
chr17,46420000
chr17,57940000
chr17,57940000
chr17,61180000
chr17,61180000
chr17,64900000
chr17,65080000
chr17,66040000
chr17,66040000
chr17,67920000
chr17,67920000
chr17,74400000
chr17,74400000
chr17,78260000
chr17,78260000
chr18,1540000
chr18,1540000
chr18,7200000
chr18,7560000
chr18,7780000
chr18,7200000
chr18,8060000
chr18,8060000
chr18,12960000
chr18,12960000
chr18,28840000
chr18,28840000
chr18,30260000
chr18,30780000
chr18,31320000
chr18,31700000
chr18,31920000
chr18,31920000
chr18,32220000
chr18,32220000
chr18,32400000
chr18,30260000
chr18,30780000
chr18,31320000
chr18,31700000
chr18,32400000
chr18,36380000
chr18,36380000
chr18,37420000
chr18,37420000
chr18,39520000
chr18,39520000
chr18,39660000
chr18,39880000
chr18,40840000
chr18,39660000
chr18,39880000
chr18,40840000
chr18,41660000
chr18,41660000
chr18,41920000
chr18,41920000
chr18,43460000
chr18,43460000
chr18,49200000
chr18,49540000
chr18,49840000
chr18,51420000
chr18,51660000
chr18,49200000
chr18,49540000
chr18,51220000
chr18,65520000
chr18,65520000
chr18,69900000
chr18,69900000
chr18,70360000
chr18,70800000
chr19,8220000
chr19,8220000
chr19,38620000
chr19,38620000
chr19,45680000
chr19,45680000
chr20,2840000
chr20,2840000
chr20,4080000
chr20,4080000
chr20,10980000
chr20,10980000
chr20,11100000
chr20,11100000
chr20,12200000
chr20,12200000
chr20,16240000
chr20,16240000
chr20,30220000
chr20,30220000
chr20,30400000
chr20,30400000
chr20,31380000
chr20,31480000
chr20,36040000
chr20,36040000
chr20,40360000
chr20,40360000
chr20,54020000
chr20,54020000
chr21,16960000
chr21,16960000
chr21,33760000
chr21,33760000
chr21,38460000
chr21,38460000
chr21,39300000
chr21,39300000
chr21,40180000
chr21,40180000
chr22,22700000
chr22,22800000
chr22,23640000
chr22,23640000
chr22,23740000
chr22,23740000
chr22,24100000
chr22,24100000
chr22,28640000
chr22,28640000
chr22,28840000
chr22,28840000
chr22,30780000
chr22,30780000
chr22,32500000
chr22,32500000
chr22,38620000
chr22,38620000
chr22,41500000
chr22,41500000
chr22,41780000
chr22,41780000
chrX,14540000
chrX,15140000
chrX,15280000
chrX,14540000
chrX,19060000
chrX,19060000
chrX,19760000
chrX,19760000
chrX,32680000
chrX,33360000
chrX,41120000
chrX,41120000
chrX,55740000
chrX,55740000
chrX,80640000
chrX,81960000
chrX,82720000
chrX,82920000
chrX,83140000
chrX,83140000
chrX,83460000
chrX,80640000
chrX,81960000
chrX,82720000
chrX,82920000
chrX,83460000
chrX,84820000
chrX,85100000
chrX,103200000
chrX,103200000
chrX,103540000
chrX,103540000
chrX,103800000
chrX,103980000
chrX,104160000
chrX,104160000
chrX,104700000
chrX,104700000
chrX,104800000
chrX,104940000
chrX,105400000
chrX,104800000
chrX,108940000
chrX,108940000
chrX,112120000
chrX,113480000
chrX,113620000
chrX,113620000
chrX,113840000
chrX,113840000
chrX,114200000
chrX,114400000
chrX,114960000
chrX,111060000
chrX,111300000
chrX,112120000
chrX,113480000
chrX,114200000
chrX,120140000
chrX,120140000
chrX,136160000
chrX,138640000
chrX,138860000
chrX,138860000
chrX,139060000
chrX,136160000
chrX,137840000
chrX,137840000
chrX,138640000
chrX,139060000
chr1,199080000
chr1,199080000
chr2,211560000
chr2,211560000
chr2,240740000
chr2,240740000
chr3,94560000
chr3,94560000
chr3,119140000
chr3,119140000
chr4,134740000
chr4,134740000
chr4,135840000
chr4,135840000
chr4,136320000
chr4,136320000
chr4,162180000
chr4,162480000
chr5,28760000
chr5,30040000
chr5,30400000
chr5,30400000
chr5,36520000
chr5,36520000
chr6,65480000
chr6,67620000
chr6,69340000
chr6,69680000
chr8,33500000
chr8,33500000
chr9,37000000
chr9,37000000
chr10,31040000
chr10,31040000
chr16,24040000
chr16,24260000
chrX,9120000
chrX,9120000
chrX,70600000
chrX,70600000
chrX,140360000
chrX,140360000
chr1,10220000
chr1,20500000
chr1,31900000
chr1,42000000
chr1,52480000
chr1,53400000
chr1,59140000
chr1,72500000
chr1,74480000
chr1,75500000
chr1,78840000
chr1,85960000
chr1,87160000
chr1,89560000
chr1,109740000
chr1,151700000
chr1,157340000
chr1,159080000
chr1,160400000
chr1,175000000
chr1,186280000
chr1,191080000
chr1,196640000
chr1,196920000
chr1,203320000
chr1,216760000
chr1,232540000
chr1,236000000
chr2,1760000
chr2,3380000
chr2,10200000
chr2,10280000
chr2,28400000
chr2,31660000
chr2,33260000
chr2,40020000
chr2,53660000
chr2,55100000
chr2,61900000
chr2,67440000
chr2,71080000
chr2,73620000
chr2,85840000
chr2,96460000
chr2,141840000
chr2,144940000
chr2,148080000
chr2,148980000
chr2,150180000
chr2,153180000
chr2,154380000
chr2,155260000
chr2,156900000
chr2,160100000
chr2,161500000
chr2,182340000
chr2,183520000
chr2,187720000
chr2,188960000
chr2,189960000
chr2,197320000
chr2,199900000
chr2,201180000
chr2,207680000
chr2,209480000
chr2,226140000
chr2,229980000
chr2,235860000
chr2,241100000
chr2,241160000
chr3,12520000
chr3,12600000
chr3,27520000
chr3,39080000
chr3,52440000
chr3,53740000
chr3,57940000
chr3,58400000
chr3,85340000
chr3,106800000
chr3,118020000
chr3,119540000
chr3,131760000
chr3,155860000
chr3,156260000
chr3,178500000
chr3,186920000
chr3,187760000
chr3,188340000
chr3,190160000
chr4,1240000
chr4,5480000
chr4,7460000
chr4,15800000
chr4,21140000
chr4,37400000
chr4,38680000
chr4,41220000
chr4,41280000
chr4,43140000
chr4,45440000
chr4,47400000
chr4,53580000
chr4,57240000
chr4,66560000
chr4,68720000
chr4,72420000
chr4,76800000
chr4,77980000
chr4,79440000
chr4,80820000
chr4,92620000
chr4,109600000
chr4,110760000
chr4,120720000
chr4,123060000
chr4,125880000
chr4,138460000
chr4,146100000
chr4,163100000
chr4,188920000
chr5,6600000
chr5,8740000
chr5,11880000
chr5,18120000
chr5,37840000
chr5,44340000
chr5,44520000
chr5,55760000
chr5,57480000
chr5,66300000
chr5,72500000
chr5,73520000
chr5,80500000
chr5,83560000
chr5,86340000
chr5,88180000
chr5,97680000
chr5,98860000
chr5,99200000
chr5,118600000
chr5,123720000
chr5,125160000
chr5,135700000
chr5,147760000
chr5,148400000
chr5,157600000
chr6,4300000
chr6,14740000
chr6,22460000
chr6,24400000
chr6,28040000
chr6,33740000
chr6,39940000
chr6,40820000
chr6,54560000
chr6,61920000
chr6,76240000
chr6,86400000
chr6,88940000
chr6,89200000
chr6,104240000
chr6,129040000
chr6,133280000
chr6,138020000
chr6,138320000
chr6,140760000
chr6,148300000
chr6,153280000
chr6,160560000
chr6,161340000
chr6,167200000
chr6,169820000
chr6,170180000
chr7,3240000
chr7,8420000
chr7,20640000
chr7,22140000
chr7,37880000
chr7,40860000
chr7,41140000
chr7,43300000
chr7,47460000
chr7,66260000
chr7,83300000
chr7,93420000
chr7,105800000
chr7,110080000
chr7,126260000
chr7,127200000
chr7,146380000
chr8,7040000
chr8,18880000
chr8,19620000
chr8,30420000
chr8,40320000
chr8,48420000
chr8,54380000
chr8,58300000
chr8,71020000
chr8,78820000
chr8,87860000
chr8,91480000
chr8,101280000
chr8,107600000
chr8,109080000
chr8,124020000
chr8,144620000
chr9,3540000
chr9,6320000
chr9,7820000
chr9,13720000
chr9,21520000
chr9,25980000
chr9,29680000
chr9,38440000
chr9,72740000
chr9,85220000
chr9,86220000
chr9,99880000
chr9,119060000
chr9,137020000
chr9,137560000
chr9,137760000
chr10,13620000
chr10,22520000
chr10,22640000
chr10,28040000
chr10,29420000
chr10,30540000
chr10,69280000
chr10,71980000
chr10,76180000
chr10,76320000
chr10,89880000
chr10,114480000
chr10,131980000
chr10,134280000
chr11,13680000
chr11,16760000
chr11,35240000
chr11,46860000
chr11,54740000
chr11,63000000
chr11,66160000
chr11,77940000
chr11,79000000
chr11,96700000
chr11,104020000
chr11,105440000
chr11,111440000
chr11,121480000
chr11,125300000
chr12,13680000
chr12,18580000
chr12,20060000
chr12,22200000
chr12,43360000
chr12,49420000
chr12,50140000
chr12,52980000
chr12,58120000
chr12,59560000
chr12,68720000
chr12,87120000
chr12,87300000
chr12,104580000
chr12,119380000
chr12,122700000
chr12,125040000
chr13,45620000
chr13,52820000
chr13,70900000
chr13,87120000
chr13,99680000
chr13,109240000
chr13,113280000
chr13,113800000
chr14,22580000
chr14,31920000
chr14,36340000
chr14,44280000
chr14,52120000
chr14,56580000
chr14,59920000
chr14,62320000
chr14,83940000
chr14,87520000
chr14,104620000
chr15,31440000
chr15,31620000
chr15,38180000
chr15,50180000
chr15,58920000
chr15,64040000
chr15,66880000
chr15,68520000
chr15,73520000
chr15,77160000
chr15,79200000
chr15,82400000
chr15,89200000
chr15,91480000
chr15,94660000
chr15,97800000
chr15,98840000
chr16,1120000
chr16,1280000
chr16,4020000
chr16,25060000
chr16,25600000
chr16,47480000
chr16,50840000
chr16,53800000
chr16,69420000
chr16,82860000
chr16,88640000
chr17,40280000
chr17,49060000
chr17,63980000
chr17,74100000
chr17,76480000
chr18,21480000
chr18,47300000
chr18,66500000
chr18,74420000
chr19,5360000
chr19,6040000
chr19,7420000
chr19,8880000
chr19,11600000
chr19,37800000
chr19,41640000
chr19,47100000
chr19,57680000
chr20,3180000
chr20,9960000
chr20,17140000
chr20,17880000
chr20,45360000
chr20,46660000
chr21,18320000
chr21,18420000
chr21,23080000
chr21,25760000
chr21,44260000
