chrn,change_position
chr4,83730000
chr4,83200000
chr4,83290000
chr4,83360000
chr4,90570000
chr4,90570000
chr4,90660000
chr4,90660000
chr4,90820000
chr4,90820000
chr4,97280000
chr4,98840000
chr4,99070000
chr4,99070000
chr4,109750000
chr4,109750000
chr4,114990000
chr4,114990000
chr4,119340000
chr4,119340000
chr4,121070000
chr4,122180000
chr4,122580000
chr4,121070000
chr4,124690000
chr4,124910000
chr4,126670000
chr4,126670000
chr4,127540000
chr4,127540000
chr4,140660000
chr4,140660000
chr4,144430000
chr4,144430000
chr4,144480000
chr4,145280000
chr4,145470000
chr4,145470000
chr4,145680000
chr4,145880000
chr4,146020000
chr4,144480000
chr4,145280000
chr4,145680000
chr4,148440000
chr4,148440000
chr4,148790000
chr4,148790000
chr4,150290000
chr4,150290000
chr4,150820000
chr4,150820000
chr4,157520000
chr4,157520000
chr4,170040000
chr4,170040000
chr4,187070000
chr4,187070000
chr5,36510000
chr5,36510000
chr5,37540000
chr5,37840000
chr5,37940000
chr5,37940000
chr5,38020000
chr5,38020000
chr5,38200000
chr5,38200000
chr5,38420000
chr5,38420000
chr5,43720000
chr5,49740000
chr5,49960000
chr5,50050000
chr5,50260000
chr5,43720000
chr5,44350000
chr5,44350000
chr5,59320000
chr5,59320000
chr5,59590000
chr5,59960000
chr5,60140000
chr5,59590000
chr5,60350000
chr5,60350000
chr5,64250000
chr5,64250000
chr5,64400000
chr5,64460000
chr5,64510000
chr5,64510000
chr5,71230000
chr5,71310000
chr5,79150000
chr5,79150000
chr5,79610000
chr5,79610000
chr5,81650000
chr5,81650000
chr5,81720000
chr5,81940000
chr5,82120000
chr5,82120000
chr5,82360000
chr5,82360000
chr5,82470000
chr5,82470000
chr5,82770000
chr5,83010000
chr5,83220000
chr5,83220000
chr5,83560000
chr5,83560000
chr5,83670000
chr5,83980000
chr5,84130000
chr5,81720000
chr5,81940000
chr5,82770000
chr5,83010000
chr5,84130000
chr5,95940000
chr5,95940000
chr5,96200000
chr5,96200000
chr5,96270000
chr5,96330000
chr5,98400000
chr5,99960000
chr5,100240000
chr5,98400000
chr5,99960000
chr5,100760000
chr5,113330000
chr5,113330000
chr5,119800000
chr5,120150000
chr5,127210000
chr5,127210000
chr5,134890000
chr5,134890000
chr5,135070000
chr5,135070000
chr5,142880000
chr5,142880000
chr5,143030000
chr5,143030000
chr5,177030000
chr5,177030000
chr5,177710000
chr5,177710000
chr5,178010000
chr5,178010000
chr6,8120000
chr6,7720000
chr6,8010000
chr6,8120000
chr6,8230000
chr6,8540000
chr6,8730000
chr6,8730000
chr6,14210000
chr6,14270000
chr6,14450000
chr6,14450000
chr6,14600000
chr6,14810000
chr6,15060000
chr6,15060000
chr6,15130000
chr6,15130000
chr6,27060000
chr6,27280000
chr6,27440000
chr6,27440000
chr6,27580000
chr6,27650000
chr6,37540000
chr6,37540000
chr6,37830000
chr6,37830000
chr6,38140000
chr6,38140000
chr6,44620000
chr6,44620000
chr6,44820000
chr6,44820000
chr6,45050000
chr6,45050000
chr6,75470000
chr6,75610000
chr6,75710000
chr6,75710000
chr6,75790000
chr6,75790000
chr6,77080000
chr6,77080000
chr6,77380000
chr6,76460000
chr6,76650000
chr6,77380000
chr6,80920000
chr6,80920000
chr6,81040000
chr6,81040000
chr6,86390000
chr6,86390000
chr6,90800000
chr6,90800000
chr6,91000000
chr6,91000000
chr6,107640000
chr6,107640000
chr6,107780000
chr6,107780000
chr6,107990000
chr6,108180000
chr6,114430000
chr6,115050000
chr6,121630000
chr6,121750000
chr6,121870000
chr6,121870000
chr6,121930000
chr6,121930000
chr6,122170000
chr6,122170000
chr6,122360000
chr6,121630000
chr6,121750000
chr6,122360000
chr6,135200000
chr6,135200000
chr6,146360000
chr6,146860000
chr6,149750000
chr6,149970000
chr6,150150000
chr6,150150000
chr6,153440000
chr6,153440000
chr6,153550000
chr6,154270000
chr6,155860000
chr6,156870000
chr6,158560000
chr6,158560000
chr6,160960000
chr6,160960000
chr6,161690000
chr6,161690000
chr6,162470000
chr6,162540000
chr6,163260000
chr6,162470000
chr6,162540000
chr6,163260000
chr7,12850000
chr7,12850000
chr7,13070000
chr7,13070000
chr7,13160000
chr7,13160000
chr7,14500000
chr7,14750000
chr7,27130000
chr7,27130000
chr7,27230000
chr7,27610000
chr7,27780000
chr7,27230000
chr7,31920000
chr7,31920000
chr7,48470000
chr7,48470000
chr7,48670000
chr7,48670000
chr7,48890000
chr7,49900000
chr7,50130000
chr7,48200000
chr7,48340000
chr7,48890000
chr7,49900000
chr7,50130000
chr7,78410000
chr7,78720000
chr7,78810000
chr7,78810000
chr7,78930000
chr7,78930000
chr7,82430000
chr7,82990000
chr7,83040000
chr7,82430000
chr7,82800000
chr7,82800000
chr7,85490000
chr7,85490000
chr7,86940000
chr7,87130000
chr7,87260000
chr7,87260000
chr7,92620000
chr7,92620000
chr7,92690000
chr7,92690000
chr7,93000000
chr7,93630000
chr7,93720000
chr7,93720000
chr7,94070000
chr7,94070000
chr7,94140000
chr7,94140000
chr7,94290000
chr7,94440000
chr7,99230000
chr7,99230000
chr7,102120000
chr7,102120000
chr7,107820000
chr7,107820000
chr7,107950000
chr7,110730000
chr7,111130000
chr7,111210000
chr7,111380000
chr7,107950000
chr7,108160000
chr7,111130000
chr7,111500000
chr7,111500000
chr7,111850000
chr7,111850000
chr7,112050000
chr7,112050000
chr7,121510000
chr7,121510000
chr7,124500000
chr7,124500000
chr7,124570000
chr7,124570000
chr7,128800000
chr7,128800000
chr7,147360000
chr7,147360000
chr7,155090000
chr7,155090000
chr8,9200000
chr8,9200000
chr8,9410000
chr8,9690000
chr8,9900000
chr8,9900000
chr8,10010000
chr8,10010000
chr8,10130000
chr8,10130000
chr8,10450000
chr8,10590000
chr8,10700000
chr8,9410000
chr8,9610000
chr8,10450000
chr8,11700000
chr8,11760000
chr8,11820000
chr8,11820000
chr8,12990000
chr8,12990000
chr8,13230000
chr8,13230000
chr8,13310000
chr8,13310000
chr8,13530000
chr8,15400000
chr8,15510000
chr8,16630000
chr8,16690000
chr8,17010000
chr8,17430000
chr8,17430000
chr8,17580000
chr8,12460000
chr8,12710000
chr8,13530000
chr8,15400000
chr8,15510000
chr8,16630000
chr8,16690000
chr8,26430000
chr8,26430000
chr8,26520000
chr8,26520000
chr8,26940000
chr8,26940000
chr8,30960000
chr8,32080000
chr8,32170000
chr8,32170000
chr8,32290000
chr8,32290000
chr8,32410000
chr8,32970000
chr8,33200000
chr8,33200000
chr8,33330000
chr8,34890000
chr8,35010000
chr8,35010000
chr8,35350000
chr8,36710000
chr8,36930000
chr8,30960000
chr8,32080000
chr8,32410000
chr8,32970000
chr8,34010000
chr8,34890000
chr8,35350000
chr8,60530000
chr8,60840000
chr8,61130000
chr8,61130000
chr8,63170000
chr8,63170000
chr8,64140000
chr8,65140000
chr8,65470000
chr8,65470000
chr8,65610000
chr8,66630000
chr8,66750000
chr8,64140000
chr8,65140000
chr8,65610000
chr8,67830000
chr8,68250000
chr8,69090000
chr8,69830000
chr8,70020000
chr8,71060000
chr8,71230000
chr8,67830000
chr8,68250000
chr8,69160000
chr8,69830000
chr8,70020000
chr8,71600000
chr8,71600000
chr8,71750000
chr8,71750000
chr8,71860000
chr8,71860000
chr8,72280000
chr8,72730000
chr8,73090000
chr8,72280000
chr8,75270000
chr8,75580000
chr8,75670000
chr8,75670000
chr8,75880000
chr8,75880000
chr8,76190000
chr8,76190000
chr8,79420000
chr8,80520000
chr8,80590000
chr8,79150000
chr8,79300000
chr8,79420000
chr8,79540000
chr8,79540000
chr8,79630000
chr8,79850000
chr8,80520000
chr8,80590000
chr8,80680000
chr8,79630000
chr8,79850000
chr8,80680000
chr8,91170000
chr8,91480000
chr8,91590000
chr8,91590000
chr8,91770000
chr8,91770000
chr8,92090000
chr8,92090000
chr8,103540000
chr8,103540000
chr8,120280000
chr8,120280000
chr8,120450000
chr8,120450000
chr8,120510000
chr8,120650000
chr8,122260000
chr8,122260000
chr8,124030000
chr8,124090000
chr8,125300000
chr8,125300000
chr8,125450000
chr8,125450000
chr8,133040000
chr8,133040000
chr8,133880000
chr8,133880000
chr8,134010000
chr8,133040000
chr8,133780000
chr8,134010000
chr8,134690000
chr8,134690000
chr8,134900000
chr8,134900000
chr8,135040000
chr8,135040000
chr8,141530000
chr8,141530000
chr8,144920000
chr8,144920000
chr8,145000000
chr8,145060000
chr8,145210000
chr8,145210000
chr8,145480000
chr8,145480000
chr8,145580000
chr8,145580000
chr9,5180000
chr9,5180000
chr9,33470000
chr9,33620000
chr9,36030000
chr9,36030000
chr9,38810000
chr9,38810000
chr9,40740000
chr9,40740000
chr9,73880000
chr9,73880000
chr9,76290000
chr9,77190000
chr9,77380000
chr9,77380000
chr9,78640000
chr9,78640000
chr9,81210000
chr9,81210000
chr9,84630000
chr9,84630000
chr9,84890000
chr9,84970000
chr9,85110000
chr9,85110000
chr9,85570000
chr9,85570000
chr9,99870000
chr9,99870000
chr9,103480000
chr9,103810000
chr9,104000000
chr9,104000000
chr9,104080000
chr9,104160000
chr9,104350000
chr9,104350000
chr9,112650000
chr9,112650000
chr9,112820000
chr9,112820000
chr9,126690000
chr9,126690000
chr9,126810000
chr9,127020000
chr9,127900000
chr9,127900000
chr10,1040000
chr10,2170000
chr10,2310000
chr10,2310000
chr10,2890000
chr10,2890000
chr10,3090000
chr10,1040000
chr10,2170000
chr10,3090000
chr10,3290000
chr10,3290000
chr10,3680000
chr10,3680000
chr10,6620000
chr10,6620000
chr10,8920000
chr10,8920000
chr10,9050000
chr10,9120000
chr10,10820000
chr10,11070000
chr10,24010000
chr10,24010000
chr10,36070000
chr10,36070000
chr10,36640000
chr10,36820000
chr10,37010000
chr10,35620000
chr10,35930000
chr10,36640000
chr10,49730000
chr10,49730000
chr10,49870000
chr10,50370000
chr10,50610000
chr10,50610000
chr10,62300000
chr10,62300000
chr10,62540000
chr10,63500000
chr10,72820000
chr10,72820000
chr10,80680000
chr10,80680000
chr10,82290000
chr10,84550000
chr10,84730000
chr10,84730000
chr10,84890000
chr10,84980000
chr10,85650000
chr10,85650000
chr10,85890000
chr10,86090000
chr10,86300000
chr10,84890000
chr10,84980000
chr10,85890000
chr10,87310000
chr10,87310000
chr10,92630000
chr10,92630000
chr10,93050000
chr10,93050000
chr10,93170000
chr10,93170000
chr10,93250000
chr10,93250000
chr10,105360000
chr10,105360000
chr10,121510000
chr10,122270000
chr10,122490000
chr10,122490000
chr10,124640000
chr10,124330000
chr10,124600000
chr10,125330000
chr11,3690000
chr11,3690000
chr11,7920000
chr11,7920000
chr11,8020000
chr11,8020000
chr11,8130000
chr11,8130000
chr11,8350000
chr11,8590000
chr11,9880000
chr11,9880000
chr11,10000000
chr11,10000000
chr11,11170000
chr11,11170000
chr11,11290000
chr11,11650000
chr11,11810000
chr11,11810000
chr11,12510000
chr11,12560000
chr11,13490000
chr11,13690000
chr11,14280000
chr11,14280000
chr11,19280000
chr11,19280000
chr11,35640000
chr11,35850000
chr11,35970000
chr11,35970000
chr11,36170000
chr11,36170000
chr11,36530000
chr11,36530000
chr11,43520000
chr11,43600000
chr11,73970000
chr11,74040000
chr11,76430000
chr11,76520000
chr11,102600000
chr11,102600000
chr11,102680000
chr11,102680000
chr11,108740000
chr11,109810000
chr11,112670000
chr11,112670000
chr11,112990000
chr11,112990000
chr11,117200000
chr11,117690000
chr11,118770000
chr11,118770000
chr11,125030000
chr11,125030000
chr11,126590000
chr11,126590000
chr11,126780000
chr11,126780000
chr11,131850000
chr11,132350000
chr11,132510000
chr11,132510000
chr12,16140000
chr12,16140000
chr12,16320000
chr12,16320000
chr12,25720000
chr12,25720000
chr12,25830000
chr12,25920000
chr12,34410000
chr12,34410000
chr12,46460000
chr12,46460000
chr12,49110000
chr12,49110000
chr12,49210000
chr12,49210000
chr12,57230000
chr12,57230000
chr12,70130000
chr12,70130000
chr12,89620000
chr12,89620000
chr12,91570000
chr12,91570000
chr12,91970000
chr12,91970000
chr12,92170000
chr12,92420000
chr12,93960000
chr12,93960000
chr12,94160000
chr12,94160000
chr12,94370000
chr12,94500000
chr12,94860000
chr12,94860000
chr12,95000000
chr12,94860000
chr12,94940000
chr12,95000000
chr12,95160000
chr12,95160000
chr12,95730000
chr12,95730000
chr12,99420000
chr12,99420000
chr12,100530000
chr12,100740000
chr12,121900000
chr12,121990000
chr12,132640000
chr12,132640000
chr13,22200000
chr13,22200000
chr13,41360000
chr13,41360000
chr13,41500000
chr13,41500000
chr13,47550000
chr13,47550000
chr13,47690000
chr13,47690000
chr13,48170000
chr13,48360000
chr13,48670000
chr13,48170000
chr13,49470000
chr13,49470000
chr13,76450000
chr13,76450000
chr13,84190000
chr13,84190000
chr13,84620000
chr13,84620000
chr13,92000000
chr13,93340000
chr13,93880000
chr13,93970000
chr13,94100000
chr13,94100000
chr13,94260000
chr13,90110000
chr13,91530000
chr13,92830000
chr13,93340000
chr13,94260000
chr14,28850000
chr14,28850000
chr14,30010000
chr14,30010000
chr14,45600000
chr14,45360000
chr14,45560000
chr14,45600000
chr14,47040000
chr14,47040000
chr14,47510000
chr14,47510000
chr14,51070000
chr14,51070000
chr14,60090000
chr14,60090000
chr14,60420000
chr14,60420000
chr14,60530000
chr14,60530000
chr14,60720000
chr14,60720000
chr14,65880000
chr14,66820000
chr14,67080000
chr14,65880000
chr14,66820000
chr14,67080000
chr14,75960000
chr14,75960000
chr14,78480000
chr14,78480000
chr14,89340000
chr14,89500000
chr14,92980000
chr14,92980000
chr14,94810000
chr14,94890000
chr14,95010000
chr14,95010000
chr14,97050000
chr14,98600000
chr14,98970000
chr14,99050000
chr15,30040000
chr15,30110000
chr15,30240000
chr15,30240000
chr15,50170000
chr15,50170000
chr15,66400000
chr15,66400000
chr15,70570000
chr15,70570000
chr15,70760000
chr15,70760000
chr15,74740000
chr15,74840000
chr15,80990000
chr15,80990000
chr15,98720000
chr15,98720000
chr15,98840000
chr15,98840000
chr15,99060000
chr15,99060000
chr15,100470000
chr15,100880000
chr15,101160000
chr15,101160000
chr15,101270000
chr15,101270000
chr15,101420000
chr15,101420000
chr16,13130000
chr16,13200000
chr16,13330000
chr16,13330000
chr16,13560000
chr16,13560000
chr16,19190000
chr16,19190000
chr16,48940000
chr16,48940000
chr16,68940000
chr16,68940000
chr16,69020000
chr16,69020000
chr16,73230000
chr16,73730000
chr16,74180000
chr16,74180000
chr16,76240000
chr16,76240000
chr16,76310000
chr16,76680000
chr16,84310000
chr16,84310000
chr16,86860000
chr16,86590000
chr16,86800000
chr16,87330000
chr16,88630000
chr16,88630000
chr16,88930000
chr16,88930000
chr17,5750000
chr17,5750000
chr17,14480000
chr17,14480000
chr17,14750000
chr17,14750000
chr17,14840000
chr17,14840000
chr17,15160000
chr17,15160000
chr17,16560000
chr17,16560000
chr17,17040000
chr17,17040000
chr17,19550000
chr17,19550000
chr17,21360000
chr17,21360000
chr17,21420000
chr17,21420000
chr17,21910000
chr17,20940000
chr17,21030000
chr17,21910000
chr17,35060000
chr17,35060000
chr17,41930000
chr17,41930000
chr17,42850000
chr17,42850000
chr17,58510000
chr17,59080000
chr17,71550000
chr17,71550000
chr17,71650000
chr17,71650000
chr17,71710000
chr17,71710000
chr17,73660000
chr17,73660000
chr17,74620000
chr17,74620000
chr17,80380000
chr17,80380000
chr18,840000
chr18,840000
chr18,1840000
chr18,1910000
chr18,6910000
chr18,6910000
chr18,7030000
chr18,7030000
chr18,7270000
chr18,7570000
chr18,7790000
chr18,7790000
chr18,21470000
chr18,21470000
chr18,21530000
chr18,21530000
chr18,21720000
chr18,21720000
chr18,23800000
chr18,23800000
chr18,24940000
chr18,25180000
chr18,25690000
chr18,28480000
chr18,28550000
chr18,25180000
chr18,25360000
chr18,25360000
chr18,25580000
chr18,25690000
chr18,25770000
chr18,25770000
chr18,26170000
chr18,26310000
chr18,26540000
chr18,26540000
chr18,26730000
chr18,26730000
chr18,27090000
chr18,27460000
chr18,27870000
chr18,26170000
chr18,26310000
chr18,27090000
chr18,27460000
chr18,27870000
chr18,29130000
chr18,29130000
chr18,57290000
chr18,57290000
chr18,65390000
chr18,65390000
chr19,3120000
chr19,3190000
chr19,6630000
chr19,6630000
chr19,20350000
chr19,20610000
chr19,30550000
chr19,31540000
chr19,32170000
chr19,32730000
chr19,33070000
chr19,30550000
chr19,31540000
chr19,32170000
chr19,34480000
chr19,34480000
chr19,35830000
chr19,35830000
chr19,35990000
chr19,35990000
chr19,42740000
chr19,42830000
chr19,42950000
chr19,43190000
chr19,50440000
chr19,50440000
chr19,51220000
chr19,51220000
chr19,51290000
chr19,51290000
chr19,52390000
chr19,52750000
chr19,58240000
chr19,58240000
chr19,58450000
chr19,58450000
chr20,25280000
chr20,25280000
chr20,36950000
chr20,36950000
chr20,57670000
chr20,58330000
chr21,24220000
chr21,26050000
chr21,28650000
chr21,28650000
chr21,46420000
chr21,46420000
chr22,28840000
chr22,28840000
chr22,33520000
chr22,33700000
chr22,34320000
chr22,34320000
chr22,40820000
chr22,40820000
chrX,14420000
chrX,14420000
chrX,14550000
chrX,14550000
chrX,15950000
chrX,16840000
chrX,16900000
chrX,15950000
chrX,16460000
chrX,16460000
chrX,16600000
chrX,16600000
chrX,16690000
chrX,16690000
chrX,22760000
chrX,22760000
chrX,31290000
chrX,33440000
chrX,33540000
chrX,30750000
chrX,31230000
chrX,31290000
chrX,31440000
chrX,32680000
chrX,33230000
chrX,33230000
chrX,33360000
chrX,33360000
chrX,33440000
chrX,37170000
chrX,37430000
chrX,31440000
chrX,31680000
chrX,31680000
chrX,32680000
chrX,34540000
chrX,34680000
chrX,34680000
chrX,45610000
chrX,45610000
chrX,55180000
chrX,55610000
chrX,63870000
chrX,63870000
chrX,68710000
chrX,68710000
chrX,80450000
chrX,83450000
chrX,83770000
chrX,85000000
chrX,85490000
chrX,80450000
chrX,81050000
chrX,81050000
chrX,83450000
chrX,84800000
chrX,102720000
chrX,102720000
chrX,105410000
chrX,105410000
chrX,105650000
chrX,106040000
chrX,106900000
chrX,105650000
chrX,109250000
chrX,109250000
chrX,136940000
chrX,136940000
chrX,151240000
chrX,151240000
chrX,151990000
chrX,152110000
chrX,152950000
chrX,151990000
chr1,28570000
chr1,28570000
chr1,92270000
chr1,92270000
chr1,172950000
chr1,172950000
chr1,220850000
chr1,220850000
chr2,240970000
chr2,240970000
chr3,33760000
chr3,33760000
chr3,77290000
chr3,77290000
chr3,98420000
chr3,98420000
chr3,132740000
chr3,132740000
chr3,191710000
chr3,191710000
chr4,33410000
chr4,33410000
chr4,81270000
chr4,81980000
chr4,82320000
chr4,81270000
chr5,16990000
chr5,16990000
chr6,83310000
chr6,83310000
chr6,160770000
chr6,160770000
chr7,55010000
chr7,55010000
chr9,4480000
chr9,4480000
chr9,6820000
chr9,8500000
chr10,17100000
chr10,17490000
chr11,38480000
chr11,38480000
chr11,39310000
chr11,40150000
chr11,125560000
chr11,125560000
chr12,118020000
chr12,118020000
chr13,36920000
chr13,36920000
chr13,111800000
chr13,111800000
chr15,39570000
chr15,39200000
chr15,39470000
chr15,39570000
chr15,57320000
chr15,57320000
chr19,9400000
chr19,9400000
chrX,85640000
chrX,93330000
chrX,95620000
chrX,85640000
chrX,121890000
chrX,121890000
chr1,2320000
chr1,3650000
chr1,22300000
chr1,25010000
chr1,40910000
chr1,67530000
chr1,79710000
chr1,85220000
chr1,85240000
chr1,85930000
chr1,93470000
chr1,114830000
chr1,119550000
chr1,145220000
chr1,146410000
chr1,147070000
chr1,149320000
chr1,155620000
chr1,159050000
chr1,163290000
chr1,165210000
chr1,165370000
chr1,172050000
chr1,172790000
chr1,173680000
chr1,174050000
chr1,178160000
chr1,183440000
chr1,183770000
chr1,185410000
chr1,186590000
chr1,199080000
chr1,205240000
chr1,207980000
chr1,211330000
chr1,214980000
chr1,216920000
chr1,218760000
chr1,222390000
chr1,228780000
chr1,235950000
chr1,245750000
chr2,10450000
chr2,24850000
chr2,29280000
chr2,32240000
chr2,33000000
chr2,36410000
chr2,47800000
chr2,48650000
chr2,50380000
chr2,53740000
chr2,54680000
chr2,61890000
chr2,63650000
chr2,67010000
chr2,69240000
chr2,72250000
chr2,75630000
chr2,75690000
chr2,105440000
chr2,106190000
chr2,113720000
chr2,118960000
chr2,122110000
chr2,133930000
chr2,146840000
chr2,147100000
chr2,153270000
chr2,180620000
