chrn,change_position
chr1,204530000
chr1,204530000
chr1,204670000
chr1,204670000
chr1,210760000
chr1,210920000
chr1,213290000
chr1,214300000
chr1,214390000
chr1,214390000
chr1,215800000
chr1,217330000
chr1,217840000
chr1,215800000
chr1,216920000
chr1,216920000
chr1,217330000
chr1,217840000
chr1,219990000
chr1,219990000
chr1,220140000
chr1,220140000
chr1,226050000
chr1,226050000
chr1,233580000
chr1,233580000
chr1,233750000
chr1,233930000
chr1,234040000
chr1,234040000
chr1,234250000
chr1,234350000
chr1,236560000
chr1,236560000
chr1,241800000
chr1,241800000
chr2,7810000
chr2,7810000
chr2,8140000
chr2,8820000
chr2,9140000
chr2,8140000
chr2,10450000
chr2,10450000
chr2,11970000
chr2,11970000
chr2,12300000
chr2,12300000
chr2,12420000
chr2,12420000
chr2,12580000
chr2,12580000
chr2,12960000
chr2,12960000
chr2,13320000
chr2,13320000
chr2,13770000
chr2,13770000
chr2,27710000
chr2,27710000
chr2,28790000
chr2,28790000
chr2,39280000
chr2,39280000
chr2,39350000
chr2,39350000
chr2,46010000
chr2,46010000
chr2,49160000
chr2,51180000
chr2,53430000
chr2,49160000
chr2,62500000
chr2,62500000
chr2,62880000
chr2,62880000
chr2,72600000
chr2,72600000
chr2,106190000
chr2,106190000
chr2,106360000
chr2,106360000
chr2,106720000
chr2,108810000
chr2,108970000
chr2,109070000
chr2,109210000
chr2,106810000
chr2,107070000
chr2,107070000
chr2,108810000
chr2,108970000
chr2,109930000
chr2,110370000
chr2,110830000
chr2,109930000
chr2,125330000
chr2,125330000
chr2,135010000
chr2,135120000
chr2,135210000
chr2,135540000
chr2,135930000
chr2,136010000
chr2,144030000
chr2,144030000
chr2,144420000
chr2,144420000
chr2,144960000
chr2,144960000
chr2,158870000
chr2,158870000
chr2,159310000
chr2,159310000
chr2,181100000
chr2,181100000
chr2,181380000
chr2,181380000
chr2,184110000
chr2,184110000
chr2,184230000
chr2,186150000
chr2,186290000
chr2,186290000
chr2,186490000
chr2,186490000
chr2,186610000
chr2,186610000
chr2,197620000
chr2,197620000
chr2,200150000
chr2,200150000
chr2,200560000
chr2,200560000
chr2,202230000
chr2,202230000
chr2,202320000
chr2,202500000
chr2,202650000
chr2,202320000
chr2,207260000
chr2,207260000
chr2,207420000
chr2,207420000
chr2,207550000
chr2,207840000
chr2,217280000
chr2,217280000
chr2,217380000
chr2,217380000
chr2,219130000
chr2,219130000
chr2,220870000
chr2,220870000
chr2,221150000
chr2,221150000
chr2,221550000
chr2,221550000
chr2,225650000
chr2,225650000
chr2,229540000
chr2,229990000
chr2,230140000
chr2,230140000
chr2,230310000
chr2,230310000
chr2,230460000
chr2,230460000
chr2,230580000
chr2,228520000
chr2,228630000
chr2,229540000
chr2,229990000
chr2,230580000
chr2,234470000
chr2,234470000
chr3,4690000
chr3,4690000
chr3,11270000
chr3,11270000
chr3,13860000
chr3,13860000
chr3,14240000
chr3,14240000
chr3,25920000
chr3,26480000
chr3,26770000
chr3,27340000
chr3,27410000
chr3,25920000
chr3,26480000
chr3,26770000
chr3,29110000
chr3,29110000
chr3,31170000
chr3,31170000
chr3,31390000
chr3,31390000
chr3,31810000
chr3,31810000
chr3,32030000
chr3,32030000
chr3,34510000
chr3,35990000
chr3,36170000
chr3,36170000
chr3,36410000
chr3,36410000
chr3,36590000
chr3,34510000
chr3,35990000
chr3,36590000
chr3,36920000
chr3,36920000
chr3,37040000
chr3,37040000
chr3,37210000
chr3,37210000
chr3,38290000
chr3,38390000
chr3,38530000
chr3,38530000
chr3,40760000
chr3,41010000
chr3,41240000
chr3,41240000
chr3,41760000
chr3,41760000
chr3,45430000
chr3,45430000
chr3,47640000
chr3,47640000
chr3,49710000
chr3,49710000
chr3,49880000
chr3,49880000
chr3,51300000
chr3,51300000
chr3,53140000
chr3,53140000
chr3,59310000
chr3,59310000
chr3,59410000
chr3,59410000
chr3,59560000
chr3,59560000
chr3,63900000
chr3,63900000
chr3,64390000
chr3,64390000
chr3,64510000
chr3,64510000
chr3,64680000
chr3,64680000
chr3,64960000
chr3,65240000
chr3,65420000
chr3,65420000
chr3,65550000
chr3,65550000
chr3,65770000
chr3,65770000
chr3,69910000
chr3,69910000
chr3,70010000
chr3,70580000
chr3,70760000
chr3,70760000
chr3,70910000
chr3,70910000
chr3,71980000
chr3,71980000
chr3,72320000
chr3,72390000
chr3,72720000
chr3,72720000
chr3,72870000
chr3,72870000
chr3,73320000
chr3,73490000
chr3,101770000
chr3,101770000
chr3,101840000
chr3,101840000
chr3,106340000
chr3,106340000
chr3,106850000
chr3,106990000
chr3,107150000
chr3,106920000
chr3,110600000
chr3,110600000
chr3,120520000
chr3,120520000
chr3,121380000
chr3,121820000
chr3,127880000
chr3,127880000
chr3,133100000
chr3,133150000
chr3,147150000
chr3,147150000
chr3,152550000
chr3,152550000
chr3,157070000
chr3,157070000
chr3,157160000
chr3,157220000
chr3,158040000
chr3,158040000
chr3,158170000
chr3,158170000
chr3,158250000
chr3,158250000
chr3,179970000
chr3,179970000
chr3,182970000
chr3,182970000
chr3,183740000
chr3,183740000
chr3,187330000
chr3,187330000
chr3,188150000
chr3,188150000
chr3,188390000
chr3,188390000
chr3,196700000
chr3,196700000
chr3,196760000
chr3,196760000
chr3,196950000
chr3,196950000
chr3,197020000
chr3,197230000
chr3,197480000
chr3,197020000
chr4,10410000
chr4,10550000
chr4,10720000
chr4,10720000
chr4,11230000
chr4,11230000
chr4,11430000
chr4,12650000
chr4,12840000
chr4,10410000
chr4,10550000
chr4,11500000
chr4,11640000
chr4,11640000
chr4,12840000
chr4,12840000
chr4,13890000
chr4,13890000
chr4,16200000
chr4,16200000
chr4,19310000
chr4,19310000
chr4,20420000
chr4,20420000
chr4,20550000
chr4,20550000
chr4,24730000
chr4,24920000
chr4,24980000
chr4,25310000
chr4,25380000
chr4,24590000
chr4,24660000
chr4,24730000
chr4,24800000
chr4,24800000
chr4,24920000
chr4,25240000
chr4,27870000
chr4,27870000
chr4,28230000
chr4,28370000
chr4,28970000
chr4,27030000
chr4,27380000
chr4,28230000
chr4,28370000
chr4,28970000
chr4,54470000
chr4,54570000
chr4,54770000
chr4,54770000
chr4,54930000
chr4,54930000
chr4,57530000
chr4,57530000
chr4,75320000
chr4,75320000
chr4,77510000
chr4,77680000
chr4,78980000
chr4,78980000
chr4,79240000
chr4,79240000
chr4,79440000
chr4,79440000
chr4,83360000
chr4,83660000
chr4,83730000
chr4,83360000
chr4,83660000
chr4,83730000
chr4,86130000
chr4,86130000
chr4,86300000
chr4,86300000
chr4,87520000
chr4,87520000
chr4,87590000
chr4,87590000
chr4,90150000
chr4,90360000
chr4,90570000
chr4,90570000
chr4,90660000
chr4,90660000
chr4,90820000
chr4,90820000
chr4,90950000
chr4,90150000
chr4,90360000
chr4,90950000
chr4,106200000
chr4,106200000
chr4,106630000
chr4,107290000
chr4,107510000
chr4,107510000
chr4,110740000
chr4,110740000
chr4,112780000
chr4,112780000
chr4,120020000
chr4,120020000
chr4,121070000
chr4,122180000
chr4,124480000
chr4,124480000
chr4,124690000
chr4,124910000
chr4,125720000
chr4,125960000
chr4,130270000
chr4,130270000
chr4,131620000
chr4,131620000
chr4,140660000
chr4,140660000
chr4,140930000
chr4,140930000
chr4,141070000
chr4,141070000
chr4,141180000
chr4,141280000
chr4,147450000
chr4,148020000
chr4,148220000
chr4,147450000
chr4,148220000
chr4,148220000
chr4,148290000
chr4,148290000
chr4,148440000
chr4,148440000
chr4,153660000
chr4,153660000
chr4,153770000
chr4,153770000
chr4,157520000
chr4,157520000
chr4,157690000
chr4,157690000
chr4,158140000
chr4,158140000
chr4,160390000
chr4,162900000
chr4,163420000
chr4,160390000
chr4,160680000
chr4,160680000
chr4,162480000
chr4,162480000
chr4,166610000
chr4,166800000
chr4,166890000
chr4,166890000
chr4,169630000
chr4,169630000
chr4,170320000
chr4,170320000
chr4,170410000
chr4,170410000
chr4,187490000
chr4,187490000
chr5,4390000
chr5,4390000
chr5,4510000
chr5,4570000
chr5,4870000
chr5,4080000
chr5,4300000
chr5,4870000
chr5,13830000
chr5,13830000
chr5,37380000
chr5,37380000
chr5,37540000
chr5,37540000
chr5,37940000
chr5,37940000
chr5,38020000
chr5,38020000
chr5,39580000
chr5,39580000
chr5,50050000
chr5,50050000
chr5,53720000
chr5,53720000
chr5,58170000
chr5,58170000
chr5,65440000
chr5,65440000
chr5,65600000
chr5,66190000
chr5,73340000
chr5,73530000
chr5,73610000
chr5,73610000
chr5,73730000
chr5,73730000
chr5,79150000
chr5,79150000
chr5,93140000
chr5,93140000
chr5,93260000
chr5,93450000
chr5,95110000
chr5,95110000
chr5,97070000
chr5,97070000
chr5,97170000
chr5,97170000
chr5,97440000
chr5,97440000
chr5,106710000
chr5,106800000
chr5,106910000
chr5,106910000
chr5,107580000
chr5,107580000
chr5,107720000
chr5,107720000
chr5,108210000
chr5,108210000
chr5,108890000
chr5,108890000
chr5,113330000
chr5,113330000
chr5,114720000
chr5,114800000
chr5,115910000
chr5,117940000
chr5,118320000
chr5,115170000
chr5,115420000
chr5,115910000
chr5,116740000
chr5,116740000
chr5,118880000
chr5,118600000
chr5,118790000
chr5,118880000
chr5,125040000
chr5,125040000
chr5,125420000
chr5,125420000
chr5,127210000
chr5,127210000
chr5,135400000
chr5,135400000
chr5,135580000
chr5,135580000
chr5,138270000
chr5,138270000
chr5,139350000
chr5,139440000
chr5,143030000
chr5,143030000
chr5,143200000
chr5,143200000
chr5,145910000
chr5,146830000
chr5,146960000
chr5,146960000
chr5,147560000
chr5,147560000
chr5,150700000
chr5,150700000
chr5,158700000
chr5,158700000
chr5,158750000
chr5,158750000
chr5,158950000
chr5,158950000
chr5,159010000
chr5,159010000
chr5,167380000
chr5,167380000
chr5,167690000
chr5,167690000
chr5,171790000
chr5,171790000
chr5,173190000
chr5,173190000
chr6,1780000
chr6,1780000
chr6,7560000
chr6,7560000
chr6,13190000
chr6,13190000
chr6,14070000
chr6,14070000
chr6,14210000
chr6,14270000
chr6,14450000
chr6,14450000
chr6,14600000
chr6,14810000
chr6,15060000
chr6,15060000
chr6,15130000
chr6,15130000
chr6,15500000
chr6,15500000
chr6,17390000
chr6,17390000
chr6,17580000
chr6,17580000
chr6,18260000
chr6,18320000
chr6,18390000
chr6,18390000
chr6,18520000
chr6,18520000
chr6,25610000
chr6,25610000
chr6,26120000
chr6,26330000
chr6,26460000
chr6,26120000
chr6,28800000
chr6,28800000
chr6,28990000
chr6,28990000
chr6,29330000
chr6,29560000
chr6,29670000
chr6,29670000
chr6,42310000
chr6,42310000
chr6,44620000
chr6,44620000
chr6,44820000
chr6,44820000
chr6,45050000
chr6,45050000
chr6,45580000
chr6,45580000
chr6,53120000
chr6,53120000
chr6,53230000
chr6,53230000
chr6,54390000
chr6,54390000
chr6,56320000
chr6,56320000
chr6,64060000
chr6,64060000
chr6,71280000
chr6,71280000
chr6,77080000
chr6,77080000
chr6,77380000
chr6,77380000
chr6,78900000
chr6,79040000
chr6,81170000
chr6,81170000
chr6,81320000
chr6,82450000
chr6,82650000
chr6,81320000
chr6,99590000
chr6,100020000
chr6,105760000
chr6,105760000
chr6,109510000
chr6,109510000
chr6,114430000
chr6,115050000
chr6,125290000
chr6,125290000
chr6,138130000
chr6,138130000
chr6,139440000
chr6,139440000
chr6,140500000
chr6,140600000
chr6,140760000
chr6,140760000
chr6,140860000
chr6,140860000
chr6,141100000
chr6,141100000
chr6,142880000
chr6,142880000
chr6,143380000
chr6,143550000
chr6,143650000
chr6,143380000
chr6,143550000
chr6,143650000
chr6,146290000
chr6,146360000
chr6,150150000
chr6,150150000
chr6,150570000
chr6,150570000
chr6,150660000
chr6,150660000
chr6,150740000
chr6,150740000
chr6,150920000
chr6,150920000
chr6,155860000
chr6,156870000
chr6,160560000
chr6,160560000
chr6,160640000
chr6,160640000
chr6,160880000
chr6,160880000
chr6,160960000
chr6,160960000
chr6,161410000
chr6,161410000
chr6,161460000
chr6,161560000
chr6,161690000
chr6,161690000
chr6,162470000
chr6,162540000
chr7,12850000
chr7,12850000
chr7,13070000
chr7,13070000
chr7,13160000
chr7,13160000
chr7,22900000
chr7,23100000
chr7,25290000
chr7,25290000
chr7,25430000
chr7,25430000
chr7,25610000
chr7,25610000
chr7,26100000
chr7,26240000
chr7,26410000
chr7,26410000
chr7,26540000
chr7,26540000
chr7,26710000
chr7,26710000
chr7,31410000
chr7,31530000
chr7,31680000
chr7,31680000
chr7,37250000
chr7,37250000
chr7,37570000
chr7,38130000
chr7,38270000
chr7,37570000
chr7,42140000
chr7,42140000
chr7,46260000
chr7,46260000
chr7,46330000
chr7,46330000
chr7,48150000
chr7,48340000
chr7,48470000
chr7,48470000
chr7,48670000
chr7,48670000
chr7,48890000
chr7,49900000
chr7,50130000
chr7,48200000
chr7,48340000
chr7,48890000
chr7,49900000
chr7,50130000
chr7,57910000
chr7,61980000
chr7,82430000
chr7,82990000
chr7,83040000
chr7,82430000
chr7,82800000
chr7,82800000
chr7,83300000
chr7,83300000
chr7,87520000
chr7,87520000
chr7,87850000
chr7,87850000
chr7,87990000
chr7,89780000
chr7,89890000
chr7,89890000
chr7,90060000
chr7,90460000
chr7,90590000
chr7,90670000
chr7,90720000
chr7,91260000
chr7,91420000
chr7,91420000
chr7,91510000
chr7,87990000
chr7,89780000
chr7,90060000
chr7,90460000
chr7,90720000
chr7,92620000
chr7,92620000
chr7,104750000
chr7,104910000
chr7,105030000
chr7,105030000
chr7,105170000
chr7,105230000
chr7,106100000
chr7,106100000
chr7,107640000
chr7,107740000
chr7,111500000
chr7,111500000
chr7,116850000
chr7,116850000
chr7,134850000
chr7,134850000
chr7,135700000
chr7,135700000
chr7,137340000
chr7,137340000
chr7,137850000
chr7,137850000
chr7,152530000
chr7,152530000
chr8,10010000
chr8,10010000
chr8,11700000
chr8,11760000
chr8,12460000
chr8,12710000
chr8,12890000
chr8,12890000
chr8,12990000
chr8,12990000
chr8,13530000
chr8,15400000
chr8,15510000
chr8,15510000
chr8,18660000
chr8,18660000
chr8,19520000
chr8,19520000
chr8,32290000
chr8,32290000
chr8,33330000
chr8,34890000
chr8,35010000
chr8,35010000
chr8,35350000
chr8,36710000
chr8,36930000
chr8,36930000
chr8,37020000
chr8,34010000
chr8,34890000
chr8,35350000
chr8,42350000
chr8,42400000
chr8,47710000
chr8,47710000
chr8,47760000
chr8,47760000
chr8,47870000
chr8,47870000
chr8,48100000
chr8,48300000
chr8,62720000
chr8,64080000
chr8,64140000
chr8,62720000
chr8,63170000
chr8,63170000
chr8,71750000
chr8,71750000
chr8,71860000
chr8,71860000
chr8,72280000
chr8,72730000
chr8,73090000
chr8,72280000
chr8,81600000
chr8,81600000
chr8,81780000
chr8,81780000
chr8,85810000
chr8,85810000
chr8,85950000
chr8,85950000
chr8,87870000
chr8,89150000
chr8,95660000
chr8,95660000
chr8,96040000
chr8,96040000
chr8,96280000
chr8,96280000
chr8,105690000
chr8,105690000
chr8,109890000
chr8,109950000
chr8,117660000
chr8,117660000
chr8,124940000
chr8,124940000
chr8,125050000
chr8,125050000
chr8,125740000
chr8,125870000
chr8,126010000
chr8,126010000
chr8,127890000
chr8,128050000
chr8,128310000
chr8,128310000
chr8,128410000
chr8,128410000
chr8,128680000
chr8,128680000
chr8,131430000
chr8,131430000
chr8,133880000
chr8,133880000
chr8,134010000
chr8,134010000
chr9,5790000
chr9,5890000
chr9,21520000
chr9,21520000
chr9,21680000
chr9,21680000
chr9,24620000
chr9,25720000
chr9,26320000
chr9,24620000
chr9,33230000
chr9,33230000
chr9,33470000
chr9,33470000
chr9,75090000
chr9,75140000
chr9,76290000
chr9,77190000
chr9,78490000
chr9,78490000
chr9,78640000
chr9,78920000
chr9,81590000
chr9,81590000
chr9,86940000
chr9,87280000
chr9,87400000
chr9,87400000
chr9,87560000
chr9,87560000
chr9,89720000
chr9,89720000
chr9,91620000
chr9,91620000
chr9,91930000
chr9,91930000
chr9,92220000
chr9,92860000
chr9,92990000
chr9,93420000
chr9,93510000
chr9,93510000
chr9,93660000
chr9,91200000
chr9,91270000
chr9,92990000
chr9,93760000
chr9,93760000
chr9,94060000
chr9,94060000
chr9,104350000
chr9,104350000
chr9,108660000
chr9,109250000
chr9,109410000
chr9,109410000
chr9,110510000
chr9,110510000
chr9,111040000
chr9,111040000
chr9,116640000
chr9,116500000
chr9,116570000
chr9,116640000
chr9,117880000
chr9,117880000
chr9,117970000
chr9,118030000
chr9,118140000
chr9,118140000
chr9,119050000
chr9,119050000
chr9,119260000
chr9,119260000
chr9,125220000
chr9,125220000
chr9,127700000
chr9,127700000
chr9,129630000
chr9,129630000
chr9,129700000
chr9,129700000
chr9,136060000
chr9,136060000
chr10,3680000
chr10,3680000
chr10,6620000
chr10,6620000
chr10,6710000
chr10,6710000
chr10,6830000
chr10,6830000
chr10,6960000
chr10,7460000
chr10,9360000
chr10,10820000
chr10,11070000
chr10,9360000
chr10,10820000
chr10,11070000
chr10,12940000
chr10,12940000
chr10,13030000
chr10,13030000
chr10,16570000
chr10,16570000
chr10,20220000
chr10,21060000
chr10,21360000
chr10,21360000
chr10,28150000
chr10,28530000
chr10,36070000
chr10,36070000
chr10,36640000
chr10,36640000
chr10,37720000
chr10,37720000
chr10,45960000
chr10,45960000
chr10,46090000
chr10,48430000
chr10,48550000
chr10,46090000
chr10,46230000
chr10,46230000
chr10,47590000
chr10,47590000
chr10,49730000
chr10,49730000
chr10,79010000
chr10,79010000
chr10,80680000
chr10,80680000
chr10,82290000
chr10,84550000
chr10,84890000
chr10,84980000
chr10,85650000
chr10,85650000
chr10,85890000
chr10,84890000
chr10,84980000
chr10,85890000
chr10,86090000
chr10,86090000
chr10,87310000
chr10,87310000
chr10,93250000
chr10,93250000
chr10,97190000
chr10,97190000
chr10,104110000
chr10,104110000
chr10,112500000
chr10,112500000
chr10,114580000
chr10,114580000
chr10,115150000
chr10,115150000
chr10,127830000
chr10,128070000
chr10,128200000
chr10,127890000
chr10,129960000
chr10,131250000
chr11,3980000
chr11,4520000
chr11,4630000
chr11,4630000
chr11,4820000
chr11,4820000
chr11,5020000
chr11,5320000
chr11,5610000
chr11,5610000
chr11,5740000
chr11,5740000
chr11,6260000
chr11,3980000
chr11,4520000
chr11,5020000
chr11,5320000
chr11,6260000
chr11,6730000
chr11,7470000
chr11,7530000
chr11,7590000
chr11,9880000
chr11,9880000
chr11,10000000
chr11,10000000
chr11,10430000
chr11,10680000
chr11,11050000
chr11,11050000
chr11,11170000
chr11,11170000
chr11,11290000
chr11,11650000
chr11,13230000
chr11,13230000
chr11,19760000
chr11,19760000
chr11,20640000
chr11,22340000
chr11,22450000
chr11,22450000
chr11,22560000
chr11,22560000
chr11,22870000
chr11,24390000
chr11,24980000
chr11,20640000
chr11,22340000
chr11,22870000
chr11,23150000
chr11,23150000
chr11,24980000
chr11,24980000
chr11,44750000
chr11,44750000
chr11,44940000
chr11,44940000
chr11,59690000
chr11,59890000
chr11,60030000
chr11,60030000
chr11,60530000
chr11,60530000
chr11,73660000
chr11,73660000
chr11,74640000
chr11,74640000
chr11,77180000
chr11,77180000
chr11,77260000
chr11,77260000
chr11,77350000
chr11,77350000
chr11,77530000
chr11,77530000
chr11,93630000
chr11,93630000
chr11,94960000
chr11,94960000
chr11,95250000
chr11,95250000
chr11,103560000
chr11,103560000
chr11,103800000
chr11,103800000
chr11,104820000
chr11,104820000
chr11,108740000
chr11,108740000
chr11,110590000
chr11,110590000
chr11,110650000
chr11,110650000
chr11,114930000
chr11,116560000
chr11,117200000
chr11,117690000
chr11,117820000
chr11,117820000
chr11,117930000
chr11,117930000
chr11,118010000
chr11,118010000
chr11,118170000
chr11,118170000
chr11,126180000
chr11,126180000
chr11,126590000
chr11,126590000
chr11,126780000
chr11,126780000
chr12,12530000
chr12,12530000
chr12,16320000
chr12,16320000
chr12,16530000
chr12,16530000
chr12,16770000
chr12,16770000
chr12,27980000
chr12,27980000
chr12,28110000
chr12,28340000
chr12,28570000
chr12,28570000
chr12,29020000
chr12,29020000
chr12,29170000
chr12,29170000
chr12,33100000
chr12,33100000
chr12,33330000
chr12,33770000
chr12,34180000
chr12,33330000
chr12,49110000
chr12,49110000
chr12,49210000
chr12,49210000
chr12,56580000
chr12,56580000
chr12,90160000
chr12,90160000
chr12,90500000
chr12,90500000
chr12,91090000
chr12,91360000
chr12,91570000
chr12,91570000
chr12,91970000
chr12,91970000
chr12,92170000
chr12,92420000
chr12,92800000
chr12,92800000
chr12,92960000
chr12,93050000
chr12,93160000
chr12,93160000
chr12,105270000
chr12,105380000
chr12,111990000
chr12,111990000
chr12,112460000
chr12,112530000
chr12,112970000
chr12,112970000
chr12,120230000
chr12,120230000
chr12,120380000
chr12,120380000
chr12,120530000
chr12,120630000
chr12,120730000
chr12,120530000
chr12,120880000
chr12,120880000
chr12,124390000
chr12,124390000
chr12,125170000
chr12,125170000
chr12,131360000
chr12,132190000
chr13,20660000
chr13,20660000
chr13,21640000
chr13,21640000
chr13,27070000
chr13,27070000
chr13,27210000
chr13,27210000
chr13,33490000
chr13,33490000
chr13,40350000
chr13,40910000
chr13,40970000
chr13,40350000
chr13,40520000
chr13,40520000
chr13,40640000
chr13,40640000
chr13,40800000
chr13,40970000
chr13,41030000
chr13,41030000
chr13,41260000
chr13,41260000
chr13,41360000
chr13,41360000
chr13,41500000
chr13,41500000
chr13,42470000
chr13,42470000
chr13,52910000
chr13,52910000
chr13,95960000
chr13,96060000
chr13,98910000
chr13,98910000
chr13,103380000
chr13,103380000
chr13,103520000
chr13,103520000
chr13,103570000
chr13,106460000
chr13,106570000
chr13,106640000
chr13,106740000
chr13,103570000
chr13,103940000
chr13,103940000
chr13,105220000
chr13,105220000
chr13,106810000
chr13,106810000
chr13,108880000
chr13,108880000
chr14,22570000
chr14,22570000
chr14,22680000
chr14,22780000
chr14,32940000
chr14,32940000
chr14,33180000
chr14,34260000
chr14,34570000
chr14,33180000
chr14,34570000
chr14,34570000
chr14,38050000
chr14,38050000
chr14,62640000
chr14,63750000
chr14,63840000
chr14,62640000
chr14,64970000
chr14,65100000
chr14,65230000
chr14,65230000
chr14,67990000
chr14,67990000
chr14,68930000
chr14,68930000
chr14,69150000
chr14,69150000
chr14,82430000
chr14,85240000
chr14,85600000
chr14,85600000
chr14,85880000
chr14,82430000
chr14,83740000
chr14,85880000
chr14,90980000
chr14,90980000
chr15,44360000
chr15,44360000
chr15,44520000
chr15,44520000
chr15,44720000
chr15,44720000
chr15,54280000
chr15,54280000
chr15,60420000
chr15,60420000
chr15,60480000
chr15,60480000
chr15,66650000
chr15,66650000
chr15,71590000
chr15,71590000
chr15,71820000
chr15,71820000
chr15,75250000
chr15,75320000
chr15,92110000
chr15,92390000
chr15,92520000
chr15,92520000
chr15,94110000
chr15,94110000
chr15,94250000
chr15,94520000
chr15,94670000
chr15,94250000
chr16,1550000
chr16,1550000
chr16,10340000
chr16,10340000
chr16,10410000
chr16,10410000
chr16,50700000
chr16,50700000
chr16,50960000
chr16,51800000
chr16,52020000
chr16,52020000
chr16,55400000
chr16,55400000
chr17,3910000
chr17,3750000
chr17,3820000
chr17,3910000
chr17,4170000
chr17,4170000
chr17,17710000
chr17,17770000
chr17,38020000
chr17,38080000
chr17,69630000
chr17,69630000
chr17,69790000
chr17,69790000
chr17,69960000
chr17,69960000
chr17,71550000
chr17,71550000
chr17,71650000
chr17,71650000
chr17,71710000
chr17,71710000
chr17,73200000
chr17,73200000
chr18,2560000
chr18,2560000
chr18,2660000
chr18,2660000
chr18,2930000
chr18,3250000
chr18,12540000
chr18,12540000
chr18,13550000
chr18,13660000
chr18,13820000
chr18,18700000
chr18,18770000
chr18,13550000
chr18,13660000
chr18,13820000
chr18,20290000
chr18,20290000
chr18,20380000
chr18,20380000
chr18,21400000
chr18,21470000
chr18,21530000
chr18,21530000
chr18,21720000
chr18,21720000
chr18,21850000
chr18,21850000
chr18,21930000
chr18,21930000
chr18,22120000
chr18,23480000
chr18,23580000
chr18,22120000
chr18,22180000
chr18,22180000
chr18,22310000
chr18,22310000
chr18,22450000
chr18,22450000
chr18,22940000
chr18,23410000
chr18,23480000
chr18,23580000
chr18,23670000
chr18,23670000
chr18,44730000
chr18,44730000
chr18,53260000
chr18,53260000
chr18,60650000
chr18,60650000
chr18,61250000
chr18,61250000
chr18,61350000
chr18,61410000
chr19,11900000
chr19,11900000
chr19,12170000
chr19,12170000
chr19,24510000
chr19,28820000
chr19,34480000
chr19,34480000
chr19,34720000
chr19,34720000
chr19,34850000
chr19,34850000
chr19,42830000
chr19,42830000
chr19,43780000
chr19,43780000
chr19,50860000
chr19,50860000
chr19,51830000
chr19,51830000
chr19,52160000
chr19,52160000
chr19,52290000
chr19,52290000
chr19,55920000
chr19,55920000
chr20,6110000
chr20,6550000
chr20,6620000
chr20,6620000
chr20,7080000
chr20,7140000
chr20,7610000
chr20,7710000
chr20,13530000
chr20,13800000
chr20,14050000
chr20,14050000
chr20,14320000
chr20,14320000
chr20,14500000
chr20,13530000
chr20,13800000
chr20,14500000
chr20,18390000
chr20,18390000
chr20,18600000
chr20,19190000
chr20,22670000
chr20,22670000
chr20,23030000
chr20,23180000
chr20,36030000
chr20,36030000
chr20,38790000
chr20,38880000
chr20,39040000
chr20,39040000
chr20,42220000
chr20,42220000
chr20,46640000
chr20,46640000
