chrn,change_position
chr1,201500000
chr1,201500000
chr1,203770000
chr1,203770000
chr1,209160000
chr1,209160000
chr1,209210000
chr1,209210000
chr1,209370000
chr1,209370000
chr1,209680000
chr1,209680000
chr1,210490000
chr1,210490000
chr1,210580000
chr1,210580000
chr1,210760000
chr1,210920000
chr1,211310000
chr1,211310000
chr1,222170000
chr1,222340000
chr1,229580000
chr1,229850000
chr1,230020000
chr1,230020000
chr1,234250000
chr1,234350000
chr1,234450000
chr1,234450000
chr1,234510000
chr1,234510000
chr1,236950000
chr1,237080000
chr1,243760000
chr1,243760000
chr1,244020000
chr1,244430000
chr1,244620000
chr1,244020000
chr1,244620000
chr1,244620000
chr1,244760000
chr1,244760000
chr1,245030000
chr1,245030000
chr1,245130000
chr1,245220000
chr1,245320000
chr1,245750000
chr2,10450000
chr2,10450000
chr2,25600000
chr2,25600000
chr2,26820000
chr2,26820000
chr2,33380000
chr2,33380000
chr2,33500000
chr2,33500000
chr2,41920000
chr2,41920000
chr2,45470000
chr2,45470000
chr2,45590000
chr2,45590000
chr2,49160000
chr2,49160000
chr2,66030000
chr2,66650000
chr2,66910000
chr2,67160000
chr2,67440000
chr2,67440000
chr2,67620000
chr2,67620000
chr2,72250000
chr2,72250000
chr2,72600000
chr2,72600000
chr2,74050000
chr2,74050000
chr2,74150000
chr2,74150000
chr2,75380000
chr2,75630000
chr2,84650000
chr2,84650000
chr2,84870000
chr2,85110000
chr2,85290000
chr2,85290000
chr2,85360000
chr2,85360000
chr2,88750000
chr2,88750000
chr2,88980000
chr2,95780000
chr2,95880000
chr2,95880000
chr2,95990000
chr2,95990000
chr2,96270000
chr2,88980000
chr2,89170000
chr2,96270000
chr2,97070000
chr2,97070000
chr2,97180000
chr2,97180000
chr2,110830000
chr2,110830000
chr2,110920000
chr2,110920000
chr2,113720000
chr2,113840000
chr2,113890000
chr2,113720000
chr2,113840000
chr2,113890000
chr2,114730000
chr2,118680000
chr2,118770000
chr2,114730000
chr2,116080000
chr2,116080000
chr2,120160000
chr2,120160000
chr2,120240000
chr2,120240000
chr2,120440000
chr2,120440000
chr2,123230000
chr2,123230000
chr2,123400000
chr2,123400000
chr2,123510000
chr2,124540000
chr2,124770000
chr2,127550000
chr2,127730000
chr2,127730000
chr2,127820000
chr2,122560000
chr2,123010000
chr2,123510000
chr2,124540000
chr2,124770000
chr2,125330000
chr2,125330000
chr2,128640000
chr2,128640000
chr2,128780000
chr2,128780000
chr2,128850000
chr2,128850000
chr2,148280000
chr2,148280000
chr2,148600000
chr2,148600000
chr2,148680000
chr2,148680000
chr2,150850000
chr2,151000000
chr2,158870000
chr2,158870000
chr2,160830000
chr2,160950000
chr2,167280000
chr2,167280000
chr2,167380000
chr2,167990000
chr2,168790000
chr2,168790000
chr2,169110000
chr2,169200000
chr2,169310000
chr2,169310000
chr2,169470000
chr2,169470000
chr2,169630000
chr2,169630000
chr2,169800000
chr2,168790000
chr2,168980000
chr2,169800000
chr2,173940000
chr2,173940000
chr2,183650000
chr2,183650000
chr2,183770000
chr2,183770000
chr2,187460000
chr2,188160000
chr2,189240000
chr2,189240000
chr2,190620000
chr2,190620000
chr2,191180000
chr2,191180000
chr2,191240000
chr2,191240000
chr2,192170000
chr2,192170000
chr2,192560000
chr2,192560000
chr2,196630000
chr2,196630000
chr2,201440000
chr2,201440000
chr2,201680000
chr2,201680000
chr2,201760000
chr2,201760000
chr2,203740000
chr2,203740000
chr2,203970000
chr2,203970000
chr2,204190000
chr2,204520000
chr2,204680000
chr2,204680000
chr2,204790000
chr2,204790000
chr2,204890000
chr2,204890000
chr2,216890000
chr2,216890000
chr2,217650000
chr2,217650000
chr2,221150000
chr2,222440000
chr2,223180000
chr2,223420000
chr2,223520000
chr2,221150000
chr2,221550000
chr2,221550000
chr2,222440000
chr2,223180000
chr2,226140000
chr2,226140000
chr2,226760000
chr2,226760000
chr2,226930000
chr2,227000000
chr2,227190000
chr2,227190000
chr2,227510000
chr2,227660000
chr2,227850000
chr2,227510000
chr2,228440000
chr2,228440000
chr2,228520000
chr2,228520000
chr2,229540000
chr2,229990000
chr2,230140000
chr2,230140000
chr2,230310000
chr2,230310000
chr2,230870000
chr2,230870000
chr2,231030000
chr2,231030000
chr2,233560000
chr2,233560000
chr2,233720000
chr2,233720000
chr2,234260000
chr2,234260000
chr2,234760000
chr2,234880000
chr2,235170000
chr2,235170000
chr2,235330000
chr2,235330000
chr2,235410000
chr2,235460000
chr2,237680000
chr2,237680000
chr2,237780000
chr2,237780000
chr2,237990000
chr2,238080000
chr2,238220000
chr2,238220000
chr2,238320000
chr2,238390000
chr2,238580000
chr2,238580000
chr2,238770000
chr2,238770000
chr2,238880000
chr2,239270000
chr2,239540000
chr2,238880000
chr2,241940000
chr2,241940000
chr2,242010000
chr2,242010000
chr2,242160000
chr2,242160000
chr2,242440000
chr2,242440000
chr3,15310000
chr3,15310000
chr3,23610000
chr3,23610000
chr3,25920000
chr3,26480000
chr3,26770000
chr3,27340000
chr3,27410000
chr3,25920000
chr3,26480000
chr3,26770000
chr3,27410000
chr3,27520000
chr3,27570000
chr3,27570000
chr3,27980000
chr3,27980000
chr3,28500000
chr3,28500000
chr3,28610000
chr3,28610000
chr3,28770000
chr3,28770000
chr3,28960000
chr3,28960000
chr3,29320000
chr3,29370000
chr3,29810000
chr3,29810000
chr3,31390000
chr3,31570000
chr3,31810000
chr3,31390000
chr3,32030000
chr3,32030000
chr3,32200000
chr3,32200000
chr3,32390000
chr3,32390000
chr3,36590000
chr3,36590000
chr3,37210000
chr3,37210000
chr3,37490000
chr3,37890000
chr3,40490000
chr3,40490000
chr3,40760000
chr3,41010000
chr3,41240000
chr3,41240000
chr3,41760000
chr3,41760000
chr3,44040000
chr3,44240000
chr3,44380000
chr3,44380000
chr3,46530000
chr3,46530000
chr3,46600000
chr3,46600000
chr3,46750000
chr3,46750000
chr3,49880000
chr3,49880000
chr3,49980000
chr3,49980000
chr3,50150000
chr3,50150000
chr3,52740000
chr3,52740000
chr3,52880000
chr3,52880000
chr3,53140000
chr3,53140000
chr3,53400000
chr3,53740000
chr3,57540000
chr3,57540000
chr3,58540000
chr3,58540000
chr3,58980000
chr3,58980000
chr3,59040000
chr3,59040000
chr3,59190000
chr3,59190000
chr3,59310000
chr3,59310000
chr3,59410000
chr3,59410000
chr3,59560000
chr3,59850000
chr3,60540000
chr3,62180000
chr3,62310000
chr3,62310000
chr3,62540000
chr3,63220000
chr3,63330000
chr3,63330000
chr3,63810000
chr3,63810000
chr3,63900000
chr3,59560000
chr3,59850000
chr3,60540000
chr3,61540000
chr3,61540000
chr3,62180000
chr3,62650000
chr3,63220000
chr3,63900000
chr3,66030000
chr3,66130000
chr3,66560000
chr3,66560000
chr3,66870000
chr3,66870000
chr3,69910000
chr3,69910000
chr3,70010000
chr3,70580000
chr3,70760000
chr3,70760000
chr3,70910000
chr3,70910000
chr3,72720000
chr3,72720000
chr3,72870000
chr3,72870000
chr3,72990000
chr3,72990000
chr3,74310000
chr3,74580000
chr3,74830000
chr3,74830000
chr3,75240000
chr3,75300000
chr3,75480000
chr3,75840000
chr3,76060000
chr3,76060000
chr3,79550000
chr3,79550000
chr3,81540000
chr3,81540000
chr3,81820000
chr3,81820000
chr3,87560000
chr3,87560000
chr3,97300000
chr3,94020000
chr3,96570000
chr3,97380000
chr3,98040000
chr3,98040000
chr3,98240000
chr3,98240000
chr3,100310000
chr3,100310000
chr3,100430000
chr3,100430000
chr3,100610000
chr3,100920000
chr3,111060000
chr3,111060000
chr3,112850000
chr3,112850000
chr3,113640000
chr3,113640000
chr3,114080000
chr3,114080000
chr3,114170000
chr3,114420000
chr3,114530000
chr3,114530000
chr3,114750000
chr3,114750000
chr3,119920000
chr3,119920000
chr3,124710000
chr3,124920000
chr3,127550000
chr3,127550000
chr3,130620000
chr3,130620000
chr3,130750000
chr3,131220000
chr3,131750000
chr3,131750000
chr3,131900000
chr3,131970000
chr3,135920000
chr3,135920000
chr3,135970000
chr3,135970000
chr3,136270000
chr3,136270000
chr3,144900000
chr3,145490000
chr3,151790000
chr3,151790000
chr3,151980000
chr3,151980000
chr3,152550000
chr3,152550000
chr3,158510000
chr3,158510000
chr3,158640000
chr3,158640000
chr3,158800000
chr3,158800000
chr3,159170000
chr3,159170000
chr3,168760000
chr3,168760000
chr3,177170000
chr3,177630000
chr3,177700000
chr3,178040000
chr3,178110000
chr3,177320000
chr3,177630000
chr3,177700000
chr3,183740000
chr3,183740000
chr3,185540000
chr3,185830000
chr3,185960000
chr3,185960000
chr3,190040000
chr3,190110000
chr3,190150000
chr3,190040000
chr3,190110000
chr3,190150000
chr3,191130000
chr3,191130000
chr3,194530000
chr3,194590000
chr3,194830000
chr3,194830000
chr4,16200000
chr4,16200000
chr4,16270000
chr4,17020000
chr4,17080000
chr4,17080000
chr4,17640000
chr4,17640000
chr4,17810000
chr4,17930000
chr4,18030000
chr4,20040000
chr4,20250000
chr4,17810000
chr4,17930000
chr4,18030000
chr4,19310000
chr4,19310000
chr4,20420000
chr4,20420000
chr4,20550000
chr4,20550000
chr4,22610000
chr4,22610000
chr4,25770000
chr4,25770000
chr4,25920000
chr4,25920000
chr4,26720000
chr4,26720000
chr4,26860000
chr4,26860000
chr4,27030000
chr4,27380000
chr4,27690000
chr4,27690000
chr4,27870000
chr4,27870000
chr4,28230000
chr4,28370000
chr4,28970000
chr4,27030000
chr4,27380000
chr4,28230000
chr4,28370000
chr4,28970000
chr4,31910000
chr4,31910000
chr4,40980000
chr4,40980000
chr4,41120000
chr4,41120000
chr4,42530000
chr4,44680000
chr4,44730000
chr4,42530000
chr4,54060000
chr4,54060000
chr4,54250000
chr4,54250000
chr4,54360000
chr4,54360000
chr4,54470000
chr4,54570000
chr4,54770000
chr4,54770000
chr4,54930000
chr4,54930000
chr4,55100000
chr4,55100000
chr4,55190000
chr4,56060000
chr4,56190000
chr4,56190000
chr4,56310000
chr4,54470000
chr4,54570000
chr4,55310000
chr4,58170000
chr4,58170000
chr4,58300000
chr4,62380000
chr4,62630000
chr4,66380000
chr4,66540000
chr4,62630000
chr4,66380000
chr4,67540000
chr4,68410000
chr4,58300000
chr4,62290000
chr4,66540000
chr4,70040000
chr4,70040000
chr4,70230000
chr4,70550000
chr4,70760000
chr4,71370000
chr4,71450000
chr4,69130000
chr4,69360000
chr4,70230000
chr4,70550000
chr4,70760000
chr4,77970000
chr4,77970000
chr4,78130000
chr4,78130000
chr4,78290000
chr4,78290000
chr4,78390000
chr4,78390000
chr4,78880000
chr4,78880000
chr4,78980000
chr4,78980000
chr4,79240000
chr4,79240000
chr4,79440000
chr4,79440000
chr4,83660000
chr4,83730000
chr4,86070000
chr4,86070000
chr4,86130000
chr4,86130000
chr4,86300000
chr4,86300000
chr4,86670000
chr4,86670000
chr4,86890000
chr4,86890000
chr4,86970000
chr4,85890000
chr4,85990000
chr4,86970000
chr4,88390000
chr4,88460000
chr4,88600000
chr4,88600000
chr4,92040000
chr4,94700000
chr4,95130000
chr4,93310000
chr4,103750000
chr4,103750000
chr4,104440000
chr4,106060000
chr4,106200000
chr4,104440000
chr4,104920000
chr4,104920000
chr4,111120000
chr4,111120000
chr4,111430000
chr4,111430000
chr4,119340000
chr4,119340000
chr4,119460000
chr4,119460000
chr4,124320000
chr4,124320000
chr4,124480000
chr4,124480000
chr4,124690000
chr4,124910000
chr4,125640000
chr4,125640000
chr4,125720000
chr4,125960000
chr4,126230000
chr4,126230000
chr4,126670000
chr4,126670000
chr4,127540000
chr4,127540000
chr4,130020000
chr4,130020000
chr4,130270000
chr4,130270000
chr4,132990000
chr4,137550000
chr4,137750000
chr4,132990000
chr4,133570000
chr4,137750000
chr4,138740000
chr4,133570000
chr4,141280000
chr4,141280000
chr4,143270000
chr4,143330000
chr4,143470000
chr4,143470000
chr4,143640000
chr4,143770000
chr4,143890000
chr4,143890000
chr4,146150000
chr4,146150000
chr4,146400000
chr4,146400000
chr4,146480000
chr4,146480000
chr4,148220000
chr4,148220000
chr4,148290000
chr4,148290000
chr4,148440000
chr4,148440000
chr4,152530000
chr4,153030000
chr4,153090000
chr4,152530000
chr4,152690000
chr4,152690000
chr4,153030000
chr4,153320000
chr4,153560000
chr4,153560000
chr4,153660000
chr4,153660000
chr4,153770000
chr4,153770000
chr4,154690000
chr4,155240000
chr4,155710000
chr4,156300000
chr4,156440000
chr4,156440000
chr4,156590000
chr4,156590000
chr4,156710000
chr4,156710000
chr4,166120000
chr4,166120000
chr4,167500000
chr4,167500000
chr4,175550000
chr4,177070000
chr4,177590000
chr4,177590000
chr4,177710000
chr4,177710000
chr4,183850000
chr4,183850000
chr4,183990000
chr4,183990000
chr4,184180000
chr4,184640000
chr4,184760000
chr4,184760000
chr5,1650000
chr5,1650000
chr5,1880000
chr5,1880000
chr5,2040000
chr5,3310000
chr5,3600000
chr5,3600000
chr5,3740000
chr5,3740000
chr5,3890000
chr5,3890000
chr5,4080000
chr5,4300000
chr5,4390000
chr5,4390000
chr5,4510000
chr5,4570000
chr5,4870000
chr5,2040000
chr5,2740000
chr5,2740000
chr5,3310000
chr5,4080000
chr5,4300000
chr5,4870000
chr5,17680000
chr5,17680000
chr5,37300000
chr5,37300000
chr5,40560000
chr5,40560000
chr5,41930000
chr5,42060000
chr5,42430000
chr5,42430000
chr5,42660000
chr5,42660000
chr5,42770000
chr5,42770000
chr5,43190000
chr5,43190000
chr5,50260000
chr5,50670000
chr5,51140000
chr5,52080000
chr5,52210000
chr5,51140000
chr5,57300000
chr5,57300000
chr5,59320000
chr5,59320000
chr5,59590000
chr5,59960000
chr5,60140000
chr5,60140000
chr5,60250000
chr5,60250000
chr5,60350000
chr5,60350000
chr5,66700000
chr5,67570000
chr5,73340000
chr5,73530000
chr5,73610000
chr5,73610000
chr5,73730000
chr5,73730000
chr5,73840000
chr5,73840000
chr5,77310000
chr5,77310000
chr5,77940000
chr5,77940000
chr5,78000000
chr5,78000000
chr5,78190000
chr5,78190000
chr5,78280000
chr5,78280000
chr5,81460000
chr5,81460000
chr5,81650000
chr5,81650000
chr5,81720000
chr5,81720000
chr5,82120000
chr5,82120000
chr5,82360000
chr5,82360000
chr5,82470000
chr5,82470000
chr5,83220000
chr5,83220000
chr5,83560000
chr5,83560000
chr5,93140000
chr5,93140000
chr5,93260000
chr5,93450000
chr5,96200000
chr5,96200000
chr5,96270000
chr5,96520000
chr5,96870000
chr5,96870000
chr5,97070000
chr5,97070000
chr5,98400000
chr5,99960000
chr5,100240000
chr5,98400000
chr5,99960000
chr5,100760000
chr5,102010000
chr5,100240000
chr5,102370000
chr5,102480000
chr5,102560000
chr5,102810000
chr5,102910000
chr5,102560000
chr5,107580000
chr5,107580000
chr5,118880000
chr5,118600000
chr5,118790000
chr5,118880000
chr5,125040000
chr5,125040000
chr5,125420000
chr5,125420000
chr5,131980000
chr5,131980000
chr5,134530000
chr5,134530000
chr5,134670000
chr5,134670000
chr5,136840000
chr5,136960000
chr5,137980000
chr5,137980000
chr5,138090000
chr5,138090000
chr5,138270000
chr5,138270000
chr5,140420000
chr5,140700000
chr5,143360000
chr5,143360000
chr5,145280000
chr5,145280000
chr5,145430000
chr5,145430000
chr5,145550000
chr5,145550000
chr5,149510000
chr5,149510000
chr5,169650000
chr5,169650000
chr5,169850000
chr5,170060000
chr5,173190000
chr5,173190000
chr5,177710000
chr5,177710000
chr5,178010000
chr5,178010000
chr5,178160000
chr5,177030000
chr5,177500000
chr5,178160000
chr6,3460000
chr6,3520000
chr6,3620000
chr6,3620000
chr6,4780000
chr6,4780000
chr6,6800000
chr6,6550000
chr6,6730000
chr6,6800000
chr6,7110000
chr6,7110000
chr6,7250000
chr6,7250000
chr6,11220000
chr6,11220000
chr6,14450000
chr6,14450000
chr6,14600000
chr6,14810000
chr6,15060000
chr6,15060000
chr6,15130000
chr6,15130000
chr6,17100000
chr6,17100000
chr6,17280000
chr6,17280000
chr6,17390000
chr6,17390000
chr6,17580000
chr6,17580000
chr6,28990000
chr6,28990000
chr6,29330000
chr6,29560000
chr6,30320000
chr6,30320000
chr6,31870000
chr6,31870000
chr6,32170000
chr6,32170000
chr6,33740000
chr6,33740000
chr6,33820000
chr6,33820000
chr6,34130000
chr6,34130000
chr6,35770000
chr6,35770000
chr6,35890000
chr6,35890000
chr6,36340000
chr6,36340000
chr6,37140000
chr6,37140000
chr6,37290000
chr6,37290000
chr6,42200000
chr6,42200000
chr6,42310000
chr6,42310000
chr6,42420000
chr6,42420000
chr6,48050000
chr6,48050000
chr6,53660000
chr6,53660000
chr6,72080000
chr6,72080000
chr6,76080000
chr6,76080000
chr6,76320000
chr6,76320000
chr6,76460000
chr6,76460000
chr6,77080000
chr6,77080000
chr6,77380000
chr6,78900000
chr6,79040000
chr6,77380000
chr6,78170000
chr6,78170000
chr6,78900000
chr6,79040000
chr6,79940000
chr6,79940000
chr6,80080000
chr6,80080000
chr6,80580000
chr6,80580000
chr6,80660000
chr6,80810000
chr6,80920000
chr6,80920000
chr6,81040000
chr6,81040000
chr6,81170000
chr6,81170000
chr6,81320000
chr6,82450000
chr6,82650000
chr6,80660000
chr6,80810000
chr6,81320000
chr6,82650000
chr6,82650000
chr6,82750000
chr6,82750000
chr6,90520000
chr6,90520000
chr6,90640000
chr6,90640000
chr6,90800000
chr6,90800000
chr6,91000000
chr6,91000000
chr6,91190000
chr6,91190000
chr6,105760000
chr6,105760000
chr6,107990000
chr6,108180000
chr6,108390000
chr6,108390000
chr6,108580000
chr6,108580000
chr6,111880000
chr6,111880000
chr6,112030000
chr6,112030000
chr6,112190000
chr6,112370000
chr6,113620000
chr6,113620000
chr6,113740000
chr6,113740000
chr6,113890000
chr6,113890000
chr6,122930000
chr6,122930000
chr6,123050000
chr6,123050000
chr6,134030000
chr6,134030000
chr6,134150000
chr6,134150000
chr6,134860000
chr6,135140000
chr6,135200000
chr6,134490000
chr6,134750000
chr6,134860000
chr6,134970000
chr6,134970000
chr6,140500000
chr6,140600000
chr6,140760000
chr6,140760000
chr6,140860000
chr6,140860000
chr6,141100000
chr6,141100000
chr6,141250000
chr6,140500000
chr6,140600000
chr6,141250000
chr6,145540000
chr6,145960000
chr6,147600000
chr6,147710000
chr6,147830000
chr6,148300000
chr6,148500000
chr6,148500000
chr6,148590000
chr6,148590000
chr6,148660000
chr6,148660000
chr6,149750000
chr6,149970000
chr6,150150000
chr6,150150000
chr6,161460000
chr6,161560000
chr6,161690000
chr6,161690000
chr6,162470000
chr6,162540000
chr6,163260000
chr6,162470000
chr6,162540000
chr6,163260000
chr6,164010000
chr6,164010000
chr7,8340000
chr7,12100000
chr7,12250000
chr7,12250000
chr7,12370000
chr7,12370000
chr7,20460000
chr7,20460000
chr7,23900000
chr7,24330000
chr7,24610000
chr7,24610000
chr7,24710000
chr7,24710000
chr7,31170000
chr7,31170000
chr7,31410000
chr7,31530000
chr7,31680000
chr7,31680000
chr7,40180000
chr7,40180000
chr7,40270000
chr7,40370000
chr7,41290000
chr7,41290000
chr7,41620000
chr7,41620000
chr7,42540000
chr7,42540000
chr7,45310000
chr7,45310000
chr7,66830000
chr7,69630000
chr7,70040000
chr7,70040000
chr7,70160000
chr7,70160000
chr7,72100000
chr7,72100000
chr7,83880000
chr7,83610000
chr7,83820000
chr7,84340000
chr7,94070000
chr7,94070000
chr7,94140000
chr7,94140000
chr7,98060000
chr7,98060000
chr7,98470000
chr7,98630000
chr7,99160000
chr7,99160000
chr7,99230000
chr7,99230000
chr7,100310000
chr7,100310000
chr7,106790000
chr7,107200000
chr7,111500000
chr7,111500000
chr7,113070000
chr7,113070000
chr7,123510000
chr7,123810000
chr7,123920000
chr7,123920000
chr7,124110000
chr7,124110000
chr7,124160000
chr7,124160000
chr7,128530000
chr7,128530000
chr7,128800000
chr7,128800000
chr7,137850000
chr7,137850000
chr7,138140000
chr7,138430000
chr7,138560000
chr7,138560000
chr7,138790000
chr7,138790000
chr7,138910000
chr7,138910000
chr7,139870000
chr7,139870000
chr7,140030000
chr7,140100000
chr7,140220000
chr7,140220000
chr7,140350000
chr7,140350000
chr7,154980000
chr7,154980000
chr7,155090000
chr7,155090000
chr7,155590000
chr7,155590000
chr8,8860000
chr8,8860000
chr8,25120000
chr8,25990000
chr8,27920000
chr8,27920000
chr8,28870000
chr8,28870000
chr8,28990000
chr8,28990000
chr8,39140000
chr8,39140000
chr8,41160000
chr8,41270000
chr8,53320000
chr8,53480000
chr8,74330000
chr8,74570000
chr8,76060000
chr8,76060000
chr8,76190000
chr8,76190000
chr8,76300000
chr8,77680000
chr8,77930000
chr8,77930000
chr8,81400000
chr8,81500000
chr8,81600000
chr8,81600000
chr8,81780000
chr8,81780000
chr8,95090000
chr8,95090000
chr8,95230000
chr8,95230000
chr8,103430000
chr8,103540000
chr8,116510000
chr8,116510000
chr8,117660000
chr8,117660000
chr8,118470000
chr8,118470000
chr8,118870000
chr8,118870000
chr8,119520000
chr8,119520000
chr8,119940000
chr8,119940000
chr8,120280000
chr8,120280000
chr8,123090000
chr8,123090000
chr8,123250000
chr8,123330000
chr8,123580000
chr8,123580000
chr8,124940000
chr8,124940000
chr8,125050000
chr8,125050000
chr8,125300000
chr8,125300000
chr8,134010000
chr8,134010000
chr8,136190000
chr8,136190000
chr8,136460000
chr8,136460000
chr9,6060000
chr9,6310000
chr9,28080000
chr9,28080000
chr9,34540000
chr9,34610000
chr9,34760000
chr9,34760000
chr9,76290000
chr9,77190000
chr9,78490000
chr9,78490000
chr9,78640000
chr9,78920000
chr9,86870000
chr9,86870000
chr9,86940000
chr9,87280000
chr9,87400000
chr9,87400000
chr9,87560000
chr9,87560000
chr9,88650000
chr9,88650000
chr9,88890000
chr9,88970000
chr9,89720000
chr9,89720000
chr9,90550000
chr9,90550000
chr9,90720000
chr9,90820000
chr9,90890000
chr9,90890000
chr9,91200000
chr9,91340000
chr9,97890000
chr9,97890000
chr9,98080000
chr9,98080000
chr9,99430000
chr9,99430000
chr9,99870000
chr9,99870000
chr9,111430000
chr9,111520000
chr9,111590000
chr9,111590000
chr9,113800000
chr9,113800000
chr9,115680000
chr9,115680000
chr9,115870000
chr9,115870000
chr9,116040000
chr9,116040000
chr9,117880000
chr9,117880000
chr9,117970000
chr9,118030000
chr9,118140000
chr9,118140000
chr9,118760000
chr9,118760000
chr9,119420000
chr9,119630000
chr9,124760000
chr9,125110000
chr9,125220000
chr9,124760000
chr9,128390000
chr9,128390000
chr9,129630000
chr9,129630000
chr9,129700000
chr9,129700000
chr9,131320000
chr9,131320000
chr9,132650000
chr9,132650000
chr9,139930000
chr9,139930000
chr9,140010000
chr9,140010000
chr10,12940000
chr10,12940000
chr10,13030000
chr10,13030000
chr10,15470000
chr10,15470000
chr10,16570000
chr10,16570000
chr10,20220000
chr10,21060000
chr10,24010000
chr10,24490000
chr10,24670000
chr10,24670000
chr10,24800000
chr10,24800000
chr10,25110000
chr10,25110000
chr10,25540000
chr10,25540000
chr10,25780000
chr10,25780000
chr10,35110000
chr10,35110000
chr10,35270000
chr10,35270000
chr10,49730000
chr10,49730000
chr10,49870000
chr10,50370000
chr10,50610000
chr10,50610000
chr10,50810000
chr10,51560000
chr10,51990000
chr10,51990000
chr10,70090000
chr10,70090000
chr10,70160000
chr10,70160000
chr10,70750000
chr10,70750000
chr10,70880000
chr10,70880000
chr10,72130000
chr10,72130000
chr10,72310000
chr10,72520000
chr10,72650000
chr10,72310000
chr10,73060000
chr10,73060000
chr10,73150000
chr10,73460000
chr10,75490000
chr10,75640000
chr10,79150000
chr10,79150000
chr10,80680000
chr10,80680000
chr10,90790000
chr10,90790000
chr10,102640000
chr10,102640000
chr10,103060000
chr10,103060000
chr10,103340000
chr10,103340000
chr10,103540000
chr10,103540000
chr10,103590000
chr10,103590000
chr10,105650000
chr10,105650000
chr10,105790000
chr10,106030000
chr10,117110000
chr10,118040000
chr10,118150000
chr10,118150000
chr10,118440000
chr10,118440000
chr10,121170000
chr10,121170000
chr10,126220000
chr10,126220000
chr10,126310000
chr10,126310000
chr10,127550000
chr10,127550000
chr10,127670000
chr10,127670000
chr10,127830000
chr10,128070000
chr10,128200000
chr10,129500000
chr10,129810000
chr10,127890000
chr10,128070000
chr10,128200000
chr10,129810000
chr10,129870000
chr10,129960000
chr10,131250000
chr11,2330000
chr11,2330000
chr11,2450000
chr11,2450000
chr11,3690000
chr11,3690000
chr11,5020000
chr11,5320000
chr11,5610000
chr11,5610000
chr11,5740000
chr11,5740000
chr11,6630000
chr11,6630000
chr11,10430000
chr11,10680000
chr11,11050000
chr11,11050000
chr11,11170000
chr11,11170000
chr11,11290000
chr11,11650000
chr11,20640000
chr11,22340000
chr11,22450000
chr11,22450000
chr11,22560000
chr11,22560000
chr11,22870000
chr11,24390000
chr11,24980000
chr11,20640000
chr11,22340000
chr11,22870000
chr11,23150000
chr11,23150000
chr11,24390000
chr11,24980000
chr11,26680000
chr11,26680000
chr11,26970000
chr11,26970000
chr11,27060000
chr11,27060000
chr11,35020000
chr11,35020000
chr11,35970000
chr11,35970000
chr11,36170000
chr11,36170000
chr11,43970000
chr11,44300000
chr11,45800000
chr11,45800000
chr11,45960000
chr11,45960000
chr11,46030000
chr11,46030000
chr11,48350000
chr11,48350000
chr11,63760000
chr11,63760000
chr11,66310000
chr11,66310000
chr11,67570000
chr11,67570000
