BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr1	115670000	115680000	chr1	116130000	116140000	0.0001640790366016809	2.111212657236631
chr1	115670000	115680000	chr1	116010000	116020000	0.00012479047247119604	2.111212657236631
chr1	115680000	115690000	chr1	115800000	115810000	0.041873414835439014	2.111212657236631
chr1	116150000	116160000	chr1	116310000	116320000	3.472853922185474e-05	2.111212657236631
chr1	116150000	116160000	chr1	116240000	116250000	5.591567359595719e-05	2.111212657236631
chr1	116350000	116360000	chr1	116520000	116530000	0.008329230679656062	2.599207668339954
chr1	116350000	116360000	chr1	117020000	117030000	0.04486252003092739	2.111212657236631
chr1	116680000	116690000	chr1	117030000	117040000	1.384547148042259e-07	2.111212657236631
chr1	116770000	116780000	chr1	117020000	117030000	0.026800800632016376	3.2
chr1	116890000	116900000	chr1	117020000	117030000	0.020048175877014962	2.111212657236631
chr1	117110000	117120000	chr1	117590000	117600000	0.0005509519504784432	2.599207668339954
chr1	117270000	117280000	chr1	117580000	117590000	0.00010040977409046677	2.111212657236631
chr1	117400000	117410000	chr1	117590000	117600000	0.020048175877014962	2.111212657236631
chr1	117670000	117680000	chr1	117820000	117830000	0.0008481470301991674	2.111212657236631
chr1	117670000	117680000	chr1	118300000	118310000	0.010620818310309393	2.111212657236631
chr1	118060000	118070000	chr1	118290000	118300000	3.781490945353738e-06	2.111212657236631
chr1	118060000	118070000	chr1	118430000	118440000	0.0006637130784753445	2.111212657236631
chr1	118070000	118080000	chr1	118210000	118220000	0.006271032842660455	2.111212657236631
chr1	118690000	118700000	chr1	119530000	119540000	0.010620818310309393	2.111212657236631
chr1	119520000	119530000	chr1	119680000	119690000	0.0464291353691565	2.111212657236631
chr1	119820000	119830000	chr1	119910000	119920000	0.0013058014802642011	2.111212657236631
chr1	91980000	91990000	chr1	92380000	92390000	1.0063973395757486e-05	2.111212657236631
chr1	91980000	91990000	chr1	92450000	92460000	0.04586411724066935	2.111212657236631
chr1	91980000	91990000	chr1	92750000	92760000	0.013726766493421869	2.599207668339954
chr1	92460000	92470000	chr1	92750000	92760000	0.000131595832522792	2.111212657236631
chr1	92460000	92470000	chr1	93080000	93090000	0.0004890927918305778	2.111212657236631
chr1	92770000	92780000	chr1	92940000	92950000	0.019325918530782905	2.111212657236631
chr1	92770000	92780000	chr1	93080000	93090000	3.3675838512083056e-05	2.111212657236631
chr1	92770000	92780000	chr1	93280000	93290000	0.023202095942800545	2.599207668339954
chr1	92920000	92930000	chr1	93070000	93080000	0.023202095942800545	3.2
chr1	93320000	93330000	chr1	93450000	93460000	1.4941787881306288e-05	2.111212657236631
chr1	93760000	93770000	chr1	93890000	93900000	0.03200439560090444	2.111212657236631
chr1	93770000	93780000	chr1	94310000	94320000	6.857471948829574e-05	2.111212657236631
chr1	93900000	93910000	chr1	94080000	94090000	0.010077442591875319	2.111212657236631
chr1	93900000	93910000	chr1	94300000	94310000	8.94164578767176e-06	2.599207668339954
chr1	93910000	93920000	chr1	94010000	94020000	0.04294817865141955	2.111212657236631
chr1	94090000	94100000	chr1	94290000	94300000	3.2434955336158036e-05	2.599207668339954
chr1	94150000	94160000	chr1	94270000	94280000	0.010267667355628752	2.111212657236631
chr1	94500000	94510000	chr1	94930000	94940000	0.03200439560090444	2.599207668339954
chr1	94510000	94520000	chr1	94800000	94810000	5.638725179946124e-06	2.111212657236631
chr1	94520000	94530000	chr1	94700000	94710000	0.004165785737710726	2.111212657236631
chr1	94700000	94710000	chr1	94790000	94800000	6.674422605622507e-05	2.111212657236631
chr1	94810000	94820000	chr1	95270000	95280000	0.027895525487375266	2.111212657236631
chr1	94960000	94970000	chr1	95510000	95520000	0.024403037554719266	2.599207668339954
chr1	94970000	94980000	chr1	95260000	95270000	6.96085695895172e-05	3.2
chr1	95310000	95320000	chr1	95500000	95510000	5.638725179946124e-06	2.111212657236631
chr1	95310000	95320000	chr1	95700000	95710000	0.01786347543352545	2.111212657236631
chr1	95390000	95400000	chr1	95500000	95510000	0.004140067892656398	2.111212657236631
chr1	95540000	95550000	chr1	95690000	95700000	7.093638435206152e-05	2.111212657236631
chr1	96700000	96710000	chr1	96810000	96820000	0.003043652880943019	2.111212657236631
chr1	96700000	96710000	chr1	96880000	96890000	0.027895525487375266	2.111212657236631
chr1	96700000	96710000	chr1	97220000	97230000	0.024403037554719266	2.599207668339954
chr1	97430000	97440000	chr1	98510000	98520000	0.0008651769076231478	2.111212657236631
chr1	97440000	97450000	chr1	98930000	98940000	0.02507144273444058	2.111212657236631
chr1	97520000	97530000	chr1	98510000	98520000	0.02544426166513717	2.111212657236631
chr1	98300000	98310000	chr1	98500000	98510000	0.004774716937996104	2.111212657236631
chr1	98300000	98310000	chr1	98380000	98390000	0.004537042707565934	2.111212657236631
chr1	98380000	98390000	chr1	98500000	98510000	0.0008379182651077381	2.111212657236631
chr1	98520000	98530000	chr1	98930000	98940000	3.645853382776696e-05	2.111212657236631
chr1	98530000	98540000	chr1	98780000	98790000	0.004814438219971157	2.111212657236631
chr1	98680000	98690000	chr1	98780000	98790000	0.023088793793250947	2.111212657236631
chr1	98780000	98790000	chr1	98920000	98930000	0.0020320511778808893	2.111212657236631
chr1	99640000	99650000	chr1	99940000	99950000	4.1712902957735665e-05	2.111212657236631
chr1	99640000	99650000	chr1	100160000	100170000	0.00011246911846211072	2.111212657236631
chr1	99940000	99950000	chr1	100170000	100180000	0.01565243274072296	2.111212657236631
chr1	100260000	100270000	chr1	100910000	100920000	7.541935570889003e-05	2.599207668339954
chr1	100260000	100270000	chr1	101330000	101340000	0.015222002742419508	2.111212657236631
chr1	100280000	100290000	chr1	100490000	100500000	0.00011009064865802524	2.111212657236631
chr1	100920000	100930000	chr1	101330000	101340000	2.7366551904606236e-06	2.111212657236631
chr1	100930000	100940000	chr1	101060000	101070000	0.002859360701237388	2.111212657236631
chr1	101070000	101080000	chr1	101330000	101340000	2.7366551904606236e-06	2.111212657236631
chr1	101380000	101390000	chr1	101590000	101600000	0.004591041588962103	2.111212657236631
chr1	101380000	101390000	chr1	101720000	101730000	9.460634841448666e-05	3.2
chr1	101590000	101600000	chr1	101750000	101760000	0.010077442591875319	2.111212657236631
chr1	105180000	105190000	chr1	105310000	105320000	0.031927777710135184	2.111212657236631
chr1	105320000	105330000	chr1	105560000	105570000	0.01786347543352545	2.111212657236631
chr1	106560000	106570000	chr1	107670000	107680000	0.03195049637175677	2.599207668339954
chr1	107160000	107170000	chr1	107680000	107690000	0.023088793793250947	2.111212657236631
chr1	107690000	107700000	chr1	108290000	108300000	0.01786347543352545	2.599207668339954
chr1	107820000	107830000	chr1	108290000	108300000	0.00032190663835340275	2.111212657236631
chr1	108320000	108330000	chr1	108660000	108670000	0.0006534221211775917	2.111212657236631
chr1	109810000	109820000	chr1	109940000	109950000	0.0009988895774445433	2.111212657236631
chr1	37920000	37930000	chr1	38140000	38150000	0.0027622272651568794	2.111212657236631
chr1	38060000	38070000	chr1	38140000	38150000	1.8108584873585995e-05	2.111212657236631
chr1	38160000	38170000	chr1	38260000	38270000	0.005930065399774523	2.111212657236631
chr1	38160000	38170000	chr1	38320000	38330000	0.014900906604447175	2.111212657236631
chr1	38340000	38350000	chr1	38440000	38450000	0.028523001202143027	2.599207668339954
chr1	38350000	38360000	chr1	39310000	39320000	0.014695986574523808	2.111212657236631
chr1	38490000	38500000	chr1	39290000	39300000	0.00013844531491477322	2.599207668339954
chr1	38500000	38510000	chr1	39050000	39060000	0.02644508477645123	2.111212657236631
chr1	39330000	39340000	chr1	39540000	39550000	0.0005432805835904608	2.599207668339954
chr1	39330000	39340000	chr1	39470000	39480000	0.016173449920907065	2.599207668339954
chr1	39560000	39570000	chr1	39990000	40000000	0.00019350481980712827	2.111212657236631
chr1	39570000	39580000	chr1	39650000	39660000	0.0002631422165630556	2.111212657236631
chr1	39570000	39580000	chr1	39720000	39730000	0.00021846957499623343	2.111212657236631
chr1	39570000	39580000	chr1	39860000	39870000	0.009800595624366363	2.111212657236631
chr1	39970000	39980000	chr1	40230000	40240000	1.3791154190867514e-05	2.111212657236631
chr1	40060000	40070000	chr1	40180000	40190000	0.022405434398559465	2.599207668339954
chr1	40280000	40290000	chr1	40370000	40380000	0.003290041150483945	2.111212657236631
chr1	40280000	40290000	chr1	40430000	40440000	0.0030655296441963586	2.111212657236631
chr1	40540000	40550000	chr1	40870000	40880000	0.004407676197024445	2.111212657236631
chr1	40600000	40610000	chr1	40880000	40890000	0.009006984374415753	2.111212657236631
chr1	40610000	40620000	chr1	40780000	40790000	1.6392476857030047e-05	2.111212657236631
chr1	41070000	41080000	chr1	41410000	41420000	0.0012940716655010594	2.111212657236631
chr1	41070000	41080000	chr1	41310000	41320000	0.0030223176511659997	2.111212657236631
chr1	41320000	41330000	chr1	41410000	41420000	7.767442744555096e-07	2.111212657236631
chr1	41490000	41500000	chr1	41710000	41720000	0.003559608759916134	2.111212657236631
chr1	41490000	41500000	chr1	41890000	41900000	0.010069640542493184	2.111212657236631
chr1	41740000	41750000	chr1	41890000	41900000	1.6392476857030047e-05	2.599207668339954
chr1	41970000	41980000	chr1	42630000	42640000	0.03846832731644745	2.111212657236631
chr1	42040000	42050000	chr1	42250000	42260000	0.002689339778019061	2.111212657236631
chr1	42030000	42040000	chr1	42620000	42630000	0.000782057031475829	2.111212657236631
chr1	42270000	42280000	chr1	42610000	42620000	0.0011317825411093197	2.599207668339954
chr1	42800000	42810000	chr1	43210000	43220000	0.013869962763877869	2.111212657236631
chr1	43040000	43050000	chr1	43210000	43220000	0.001078355598499256	2.111212657236631
chr1	43240000	43250000	chr1	43370000	43380000	0.032339824862522966	2.111212657236631
chr1	43240000	43250000	chr1	43530000	43540000	0.00023876585202808887	2.111212657236631
chr1	43380000	43390000	chr1	43530000	43540000	8.786633314966652e-05	2.111212657236631
chr1	43690000	43700000	chr1	43880000	43890000	0.0009466695934644198	2.111212657236631
chr1	43690000	43700000	chr1	43980000	43990000	0.004351626407217245	2.111212657236631
chr1	43990000	44000000	chr1	44220000	44230000	0.032339824862522966	2.111212657236631
chr1	43990000	44000000	chr1	44410000	44420000	0.0015499288848758255	2.111212657236631
chr1	43990000	44000000	chr1	44500000	44510000	0.024029365205648953	2.111212657236631
chr1	44000000	44010000	chr1	44110000	44120000	0.02283823375121624	2.599207668339954
chr1	44130000	44140000	chr1	44410000	44420000	0.0463981154367933	3.2
chr1	44230000	44240000	chr1	44400000	44410000	0.00015609633780627982	2.111212657236631
chr1	44550000	44560000	chr1	44670000	44680000	0.012926393805117448	2.111212657236631
chr1	44550000	44560000	chr1	45050000	45060000	0.04607382842184585	2.111212657236631
chr1	44680000	44690000	chr1	45120000	45130000	0.0179851774477464	2.111212657236631
chr1	44690000	44700000	chr1	45060000	45070000	0.0005903399938397438	2.111212657236631
chr1	44840000	44850000	chr1	45060000	45070000	0.004298415387633451	2.599207668339954
chr1	45180000	45190000	chr1	45770000	45780000	0.01620319557388553	2.111212657236631
chr1	45190000	45200000	chr1	45270000	45280000	0.00019350481980712827	2.111212657236631
chr1	45290000	45300000	chr1	45760000	45770000	0.012487539976334349	2.599207668339954
chr1	45300000	45310000	chr1	45460000	45470000	0.0003729666226566117	2.111212657236631
chr1	45480000	45490000	chr1	45760000	45770000	9.297962069720889e-06	2.111212657236631
chr1	45480000	45490000	chr1	45950000	45960000	0.04607382842184585	2.599207668339954
chr1	45810000	45820000	chr1	46030000	46040000	0.0065670106192287974	2.111212657236631
chr1	45820000	45830000	chr1	45950000	45960000	2.6271597376851958e-05	2.111212657236631
chr1	45970000	45980000	chr1	46340000	46350000	0.032339824862522966	2.111212657236631
chr1	46500000	46510000	chr1	46640000	46650000	0.0002798346706473736	2.111212657236631
chr1	46910000	46920000	chr1	46990000	47000000	0.00018026214266599522	2.111212657236631
chr1	47010000	47020000	chr1	47190000	47200000	0.03815468353310597	2.111212657236631
chr1	47080000	47090000	chr1	47180000	47190000	0.005641525380818247	2.111212657236631
chr1	47210000	47220000	chr1	47550000	47560000	0.0006362745707839775	2.111212657236631
chr1	47210000	47220000	chr1	47630000	47640000	0.0058290436264718856	2.111212657236631
chr1	47340000	47350000	chr1	47550000	47560000	4.426575888107538e-05	2.111212657236631
chr1	47340000	47350000	chr1	47630000	47640000	0.014102838213774314	2.599207668339954
chr1	47650000	47660000	chr1	47890000	47900000	0.008443566611152366	2.111212657236631
chr1	47900000	47910000	chr1	48170000	48180000	0.00013694269664910053	2.599207668339954
chr1	48570000	48580000	chr1	48660000	48670000	0.000307721271837553	2.111212657236631
chr1	48570000	48580000	chr1	48960000	48970000	0.008815196635903211	2.111212657236631
chr1	48820000	48830000	chr1	48950000	48960000	0.03438654237837471	2.111212657236631
chr1	49030000	49040000	chr1	49160000	49170000	0.002869528019392522	2.111212657236631
chr1	49030000	49040000	chr1	49380000	49390000	0.01190244279464109	2.111212657236631
chr1	49150000	49160000	chr1	49370000	49380000	0.005861290663711216	2.111212657236631
chr1	49380000	49390000	chr1	50800000	50810000	0.0051761980700543	2.111212657236631
chr1	50830000	50840000	chr1	51170000	51180000	0.001048705278865772	2.111212657236631
chr1	50840000	50850000	chr1	51060000	51070000	0.0011317825411093197	2.599207668339954
chr1	50840000	50850000	chr1	51650000	51660000	0.007006106352661675	2.111212657236631
chr1	51230000	51240000	chr1	51510000	51520000	0.0031153447806417348	2.111212657236631
chr1	51220000	51230000	chr1	51650000	51660000	0.001061737551960298	2.599207668339954
chr1	51230000	51240000	chr1	51420000	51430000	0.0002631422165630556	2.111212657236631
chr1	51390000	51400000	chr1	51650000	51660000	0.04434724568953041	2.111212657236631
chr1	51430000	51440000	chr1	51650000	51660000	0.04265591985978499	2.599207668339954
chr1	51670000	51680000	chr1	51750000	51760000	0.015630745792599057	2.111212657236631
chr1	51800000	51810000	chr1	52240000	52250000	0.010734819627478598	2.111212657236631
chr1	51800000	51810000	chr1	51990000	52000000	0.02560699631500396	2.111212657236631
chr1	52100000	52110000	chr1	52230000	52240000	0.000748404612761058	2.111212657236631
chr1	52360000	52370000	chr1	52460000	52470000	0.0001062950966711989	2.111212657236631
chr1	52600000	52610000	chr1	52760000	52770000	0.00011480639220290119	2.599207668339954
chr1	52600000	52610000	chr1	53130000	53140000	0.001953869055156242	2.599207668339954
chr1	52860000	52870000	chr1	53140000	53150000	0.000307721271837553	2.111212657236631
chr1	53160000	53170000	chr1	53290000	53300000	0.0026530749502240887	2.111212657236631
chr1	53160000	53170000	chr1	53640000	53650000	0.0006362745707839775	2.111212657236631
chr1	53310000	53320000	chr1	53660000	53670000	0.031485830825589874	3.2
chr1	53370000	53380000	chr1	53640000	53650000	0.0017347653567749224	2.111212657236631
chr1	53470000	53480000	chr1	53640000	53650000	0.024399159550850414	2.111212657236631
chr1	53740000	53750000	chr1	53860000	53870000	0.0001062950966711989	2.599207668339954
chr1	53940000	53950000	chr1	54210000	54220000	0.0010349498909190743	2.599207668339954
chr1	53950000	53960000	chr1	54140000	54150000	0.022405434398559465	2.111212657236631
chr1	54330000	54340000	chr1	54410000	54420000	2.6271597376851958e-05	2.111212657236631
chr1	54580000	54590000	chr1	54950000	54960000	0.0005809441870574257	2.111212657236631
chr1	54590000	54600000	chr1	55270000	55280000	0.008815196635903211	2.111212657236631
chr1	54670000	54680000	chr1	54860000	54870000	0.049888222641455295	2.111212657236631
chr1	54780000	54790000	chr1	54950000	54960000	0.01620319557388553	2.111212657236631
chr1	54870000	54880000	chr1	54950000	54960000	0.0028640757175788026	2.111212657236631
chr1	54970000	54980000	chr1	55120000	55130000	0.028809434535978177	2.111212657236631
chr1	54970000	54980000	chr1	55260000	55270000	0.004986393083240978	2.111212657236631
chr1	55130000	55140000	chr1	55260000	55270000	8.106253107610972e-05	2.111212657236631
chr1	55520000	55530000	chr1	55740000	55750000	0.004589566257069118	2.111212657236631
chr1	55600000	55610000	chr1	55730000	55740000	1.8108584873585995e-05	2.111212657236631
chr1	970000	980000	chr1	1220000	1230000	0.01654399375021321	2.111212657236631
chr1	1050000	1060000	chr1	1220000	1230000	0.0018546754339681796	2.111212657236631
chr1	1690000	1700000	chr1	1830000	1840000	0.005917146744726823	2.111212657236631
chr1	1880000	1890000	chr1	1970000	1980000	0.0018546754339681796	2.111212657236631
chr1	1880000	1890000	chr1	2080000	2090000	0.027683947562142354	2.599207668339954
chr1	2130000	2140000	chr1	2310000	2320000	2.260389928121498e-06	2.111212657236631
chr1	2340000	2350000	chr1	3350000	3360000	0.004799475106837543	2.111212657236631
chr1	2350000	2360000	chr1	2470000	2480000	0.005673444264730235	2.111212657236631
chr1	2480000	2490000	chr1	3330000	3340000	0.0003590939659215687	2.111212657236631
chr1	2980000	2990000	chr1	3330000	3340000	0.0030670675043626737	2.111212657236631
chr1	3370000	3380000	chr1	3530000	3540000	0.018903330058616486	3.2
chr1	5560000	5570000	chr1	5800000	5810000	0.001568856161871987	2.111212657236631
chr1	6110000	6120000	chr1	6230000	6240000	0.0023737527350652337	2.599207668339954
chr1	6310000	6320000	chr1	6400000	6410000	0.0002753779043196171	2.111212657236631
chr1	6310000	6320000	chr1	6470000	6480000	0.00012326976177041022	2.111212657236631
chr1	6770000	6780000	chr1	6950000	6960000	0.008187239591226659	2.111212657236631
chr1	6770000	6780000	chr1	7090000	7100000	0.029275700391017578	2.599207668339954
chr1	6770000	6780000	chr1	7270000	7280000	0.00037568102445578543	2.599207668339954
chr1	6770000	6780000	chr1	7700000	7710000	0.009720414899311842	2.111212657236631
chr1	6850000	6860000	chr1	7120000	7130000	0.0010374229500906367	2.111212657236631
