BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr1	113930000	113940000	chr1	114210000	114220000	0.00773811205679273	2.11121265723663
chr1	114370000	114380000	chr1	114470000	114480000	0.00214136032233125	2.11121265723663
chr1	114520000	114530000	chr1	114820000	114830000	0.00368899678546398	2.11121265723663
chr1	114880000	114890000	chr1	115200000	115210000	0.0224619752293299	3.2
chr1	114890000	114900000	chr1	115090000	115100000	0.0174172894248848	2.65560632861832
chr1	115520000	115530000	chr1	115650000	115660000	0.000902453788213507	2.11121265723663
chr1	115520000	115530000	chr1	116020000	116030000	0.00769494365712209	2.11121265723663
chr1	115670000	115680000	chr1	116130000	116140000	0.00021329151998541	2.11121265723663
chr1	115670000	115680000	chr1	116010000	116020000	0.000217391130652341	2.11121265723663
chr1	115680000	115690000	chr1	115800000	115810000	0.041873414835439	2.11121265723663
chr1	116150000	116160000	chr1	116310000	116320000	5.94511759430816e-05	2.11121265723663
chr1	116150000	116160000	chr1	116240000	116250000	5.59156735959572e-05	2.11121265723663
chr1	116350000	116360000	chr1	116520000	116530000	0.00832923067965606	2.59920766833995
chr1	116350000	116360000	chr1	117020000	117030000	0.0448625200309274	2.11121265723663
chr1	116680000	116690000	chr1	117030000	117040000	2.01841317296984e-06	2.11121265723663
chr1	116770000	116780000	chr1	117020000	117030000	0.0268008006320164	3.2
chr1	116890000	116900000	chr1	117020000	117030000	0.020048175877015	2.11121265723663
chr1	117110000	117120000	chr1	117590000	117600000	0.00396015414971802	3.13752120216523
chr1	117270000	117280000	chr1	117580000	117590000	0.000100409774090467	2.11121265723663
chr1	117400000	117410000	chr1	117590000	117600000	0.020048175877015	2.11121265723663
chr1	117670000	117680000	chr1	117820000	117830000	0.000467731670318378	2.11121265723663
chr1	117670000	117680000	chr1	118300000	118310000	0.0106208183103094	2.11121265723663
chr1	118060000	118070000	chr1	118290000	118300000	3.78149094535374e-06	2.11121265723663
chr1	118060000	118070000	chr1	118430000	118440000	0.00127599391270793	2.11121265723663
chr1	118070000	118080000	chr1	118210000	118220000	0.0101259565926009	2.35521016278829
chr1	118690000	118700000	chr1	119530000	119540000	0.0106208183103094	2.11121265723663
chr1	119520000	119530000	chr1	119680000	119690000	0.0464291353691565	2.11121265723663
chr1	119820000	119830000	chr1	119910000	119920000	0.0013058014802642	2.11121265723663
chr1	91980000	91990000	chr1	92380000	92390000	4.82753179650387e-05	2.63680677519219
chr1	91980000	91990000	chr1	92450000	92460000	0.0458641172406693	2.11121265723663
chr1	91980000	91990000	chr1	92750000	92760000	0.0137267664934219	2.59920766833995
chr1	92460000	92470000	chr1	92750000	92760000	0.000131595832522792	2.11121265723663
chr1	92460000	92470000	chr1	93080000	93090000	0.000343920895291607	2.11121265723663
chr1	92770000	92780000	chr1	92940000	92950000	0.00972983795895076	2.11121265723663
chr1	92770000	92780000	chr1	93080000	93090000	0.000324345045524473	2.11121265723663
chr1	92770000	92780000	chr1	93280000	93290000	0.0232020959428005	2.59920766833995
chr1	92920000	92930000	chr1	93070000	93080000	0.0232020959428005	3.2
chr1	93320000	93330000	chr1	93450000	93460000	3.16475110133774e-05	2.11121265723663
chr1	93760000	93770000	chr1	93890000	93900000	0.019635188054768	2.11121265723663
chr1	93770000	93780000	chr1	94310000	94320000	6.85747194882957e-05	2.11121265723663
chr1	93900000	93910000	chr1	94080000	94090000	0.0290130709527661	2.11121265723663
chr1	93900000	93910000	chr1	94300000	94310000	0.000143644346877088	2.35521016278829
chr1	93910000	93920000	chr1	94010000	94020000	0.0265213568951227	2.11121265723663
chr1	94090000	94100000	chr1	94290000	94300000	3.0269617963084e-05	2.27387766093774
chr1	94150000	94160000	chr1	94270000	94280000	0.0102676673556288	2.11121265723663
chr1	94500000	94510000	chr1	94930000	94940000	0.0320043956009044	2.59920766833995
chr1	94510000	94520000	chr1	94800000	94810000	5.63872517994612e-06	2.11121265723663
chr1	94520000	94530000	chr1	94700000	94710000	0.00416578573771073	2.11121265723663
chr1	94700000	94710000	chr1	94790000	94800000	0.00266658079335419	2.11121265723663
chr1	94810000	94820000	chr1	95270000	95280000	0.0278955254873753	2.11121265723663
chr1	94960000	94970000	chr1	95510000	95520000	0.0244030375547193	2.59920766833995
chr1	94970000	94980000	chr1	95260000	95270000	6.96085695895172e-05	3.2
chr1	95310000	95320000	chr1	95500000	95510000	5.63872517994612e-06	2.11121265723663
chr1	95310000	95320000	chr1	95700000	95710000	0.0178634754335254	2.11121265723663
chr1	95390000	95400000	chr1	95500000	95510000	0.00423308169152729	2.11121265723663
chr1	95540000	95550000	chr1	95690000	95700000	7.09363843520615e-05	2.11121265723663
chr1	96700000	96710000	chr1	96810000	96820000	0.00304365288094302	2.11121265723663
chr1	96700000	96710000	chr1	96880000	96890000	0.0278955254873753	2.11121265723663
chr1	96700000	96710000	chr1	97220000	97230000	0.0244030375547193	2.59920766833995
chr1	97430000	97440000	chr1	98510000	98520000	0.000865176907623148	2.11121265723663
chr1	97440000	97450000	chr1	98930000	98940000	0.0250714427344406	2.11121265723663
chr1	97520000	97530000	chr1	98510000	98520000	0.0254442616651372	2.11121265723663
chr1	98300000	98310000	chr1	98500000	98510000	0.0047747169379961	2.11121265723663
chr1	98300000	98310000	chr1	98380000	98390000	0.00453704270756593	2.11121265723663
chr1	98380000	98390000	chr1	98500000	98510000	0.000837918265107738	2.11121265723663
chr1	98520000	98530000	chr1	98930000	98940000	0.000872402118643428	2.11121265723663
chr1	98530000	98540000	chr1	98780000	98790000	0.00481443821997116	2.11121265723663
chr1	98680000	98690000	chr1	98780000	98790000	0.0230887937932509	2.11121265723663
chr1	98780000	98790000	chr1	98920000	98930000	0.00203205117788089	2.11121265723663
chr1	99640000	99650000	chr1	99940000	99950000	4.17129029577357e-05	2.11121265723663
chr1	99640000	99650000	chr1	100160000	100170000	5.67979972391663e-05	2.11121265723663
chr1	99940000	99950000	chr1	100170000	100180000	0.015652432740723	2.11121265723663
chr1	100260000	100270000	chr1	100910000	100920000	7.541935570889e-05	2.59920766833995
chr1	100260000	100270000	chr1	101330000	101340000	0.00764298194573065	2.35521016278829
chr1	100280000	100290000	chr1	100490000	100500000	0.0224860329719604	2.11121265723663
chr1	100920000	100930000	chr1	101330000	101340000	1.89441096493576e-05	2.11121265723663
chr1	100930000	100940000	chr1	101060000	101070000	0.00285936070123739	2.11121265723663
chr1	101070000	101080000	chr1	101330000	101340000	2.73505489393866e-05	2.11121265723663
chr1	101380000	101390000	chr1	101590000	101600000	0.0045910415889621	2.11121265723663
chr1	101380000	101390000	chr1	101720000	101730000	9.46063484144867e-05	3.2
chr1	101590000	101600000	chr1	101750000	101760000	0.0100774425918753	2.11121265723663
chr1	105180000	105190000	chr1	105310000	105320000	0.0319277777101352	2.11121265723663
chr1	105320000	105330000	chr1	105560000	105570000	0.0178634754335254	2.11121265723663
chr1	106560000	106570000	chr1	107670000	107680000	0.0319504963717568	2.59920766833995
chr1	107160000	107170000	chr1	107680000	107690000	0.0230887937932509	2.11121265723663
chr1	107690000	107700000	chr1	108290000	108300000	0.0178634754335254	2.59920766833995
chr1	107820000	107830000	chr1	108290000	108300000	0.000177338613068845	2.11121265723663
chr1	108320000	108330000	chr1	108660000	108670000	0.00034309635448094	2.11121265723663
chr1	109810000	109820000	chr1	109940000	109950000	0.000569181607909064	2.11121265723663
chr1	37920000	37930000	chr1	38140000	38150000	0.00108099933798154	2.27387766093774
chr1	38060000	38070000	chr1	38140000	38150000	1.8108584873586e-05	2.11121265723663
chr1	38160000	38170000	chr1	38260000	38270000	0.0255821905717801	2.11121265723663
chr1	38160000	38170000	chr1	38320000	38330000	0.0314910147155887	2.11121265723663
chr1	38340000	38350000	chr1	38440000	38450000	0.028523001202143	2.59920766833995
chr1	38350000	38360000	chr1	39310000	39320000	0.0146959865745238	2.11121265723663
chr1	38490000	38500000	chr1	39290000	39300000	0.000147726510122734	2.59920766833995
chr1	38500000	38510000	chr1	39050000	39060000	0.0264450847764512	2.11121265723663
chr1	39330000	39340000	chr1	39540000	39550000	0.00188316365156663	2.35521016278829
chr1	39330000	39340000	chr1	39470000	39480000	0.0161734499209071	2.59920766833995
chr1	39560000	39570000	chr1	39990000	40000000	0.000193504819807128	2.11121265723663
chr1	39570000	39580000	chr1	39650000	39660000	0.00078293256213272	2.11121265723663
chr1	39570000	39580000	chr1	39720000	39730000	0.000182000811347102	2.11121265723663
chr1	39570000	39580000	chr1	39860000	39870000	0.00980059562436636	2.11121265723663
chr1	39970000	39980000	chr1	40230000	40240000	1.37911541908675e-05	2.11121265723663
chr1	40060000	40070000	chr1	40180000	40190000	0.013337066239545	2.35521016278829
chr1	40280000	40290000	chr1	40370000	40380000	0.00205564773422454	2.11121265723663
chr1	40280000	40290000	chr1	40430000	40440000	0.00237618929915814	2.11121265723663
chr1	40540000	40550000	chr1	40870000	40880000	0.00272678800536003	2.11121265723663
chr1	40600000	40610000	chr1	40880000	40890000	0.00900698437441575	2.11121265723663
chr1	40610000	40620000	chr1	40780000	40790000	1.639247685703e-05	2.11121265723663
chr1	41070000	41080000	chr1	41410000	41420000	0.00129407166550106	2.11121265723663
chr1	41070000	41080000	chr1	41310000	41320000	0.003022317651166	2.11121265723663
chr1	41320000	41330000	chr1	41410000	41420000	8.63417872309924e-07	2.11121265723663
chr1	41490000	41500000	chr1	41710000	41720000	0.00355960875991613	2.11121265723663
chr1	41490000	41500000	chr1	41890000	41900000	0.0100696405424932	2.11121265723663
chr1	41740000	41750000	chr1	41890000	41900000	0.000112497270455915	2.35521016278829
chr1	41970000	41980000	chr1	42630000	42640000	0.0384683273164474	2.11121265723663
chr1	42040000	42050000	chr1	42250000	42260000	0.00268933977801906	2.11121265723663
chr1	42030000	42040000	chr1	42620000	42630000	0.00135031683570412	2.35521016278829
chr1	42270000	42280000	chr1	42610000	42620000	0.00113178254110932	2.59920766833995
chr1	42800000	42810000	chr1	43210000	43220000	0.0138699627638779	2.11121265723663
chr1	43040000	43050000	chr1	43210000	43220000	0.00886426698046589	2.35521016278829
chr1	43240000	43250000	chr1	43370000	43380000	0.032339824862523	2.11121265723663
chr1	43240000	43250000	chr1	43530000	43540000	0.000252453934109019	2.11121265723663
chr1	43380000	43390000	chr1	43530000	43540000	0.000137293410406976	2.11121265723663
chr1	43690000	43700000	chr1	43880000	43890000	0.00326330824589085	2.11121265723663
chr1	43690000	43700000	chr1	43980000	43990000	0.00435162640721725	2.11121265723663
chr1	43990000	44000000	chr1	44220000	44230000	0.032339824862523	2.11121265723663
chr1	43990000	44000000	chr1	44410000	44420000	0.00154992888487583	2.11121265723663
chr1	43990000	44000000	chr1	44500000	44510000	0.0204217888719514	2.11121265723663
chr1	44000000	44010000	chr1	44110000	44120000	0.0253591967969606	2.35521016278829
chr1	44130000	44140000	chr1	44410000	44420000	0.0463981154367933	3.2
chr1	44230000	44240000	chr1	44400000	44410000	0.00015609633780628	2.11121265723663
chr1	44550000	44560000	chr1	44670000	44680000	0.0129263938051174	2.11121265723663
chr1	44550000	44560000	chr1	45050000	45060000	0.0460738284218458	2.11121265723663
chr1	44680000	44690000	chr1	45120000	45130000	0.0179851774477464	2.11121265723663
chr1	44690000	44700000	chr1	45060000	45070000	0.00125578047556725	2.11121265723663
chr1	44840000	44850000	chr1	45060000	45070000	0.0208884811862785	2.27387766093774
chr1	45180000	45190000	chr1	45770000	45780000	0.0162031955738855	2.11121265723663
chr1	45190000	45200000	chr1	45270000	45280000	0.0135713582436995	2.11121265723663
chr1	45290000	45300000	chr1	45760000	45770000	0.0124875399763343	2.59920766833995
chr1	45300000	45310000	chr1	45460000	45470000	0.000747982804389609	2.11121265723663
chr1	45480000	45490000	chr1	45760000	45770000	1.83297530249593e-05	2.11121265723663
chr1	45480000	45490000	chr1	45950000	45960000	0.0158963938241655	2.27387766093774
chr1	45810000	45820000	chr1	46030000	46040000	0.0065670106192288	2.11121265723663
chr1	45820000	45830000	chr1	45950000	45960000	0.000802021998399585	2.11121265723663
chr1	45970000	45980000	chr1	46340000	46350000	0.032339824862523	2.11121265723663
chr1	46500000	46510000	chr1	46640000	46650000	0.000279834670647374	2.11121265723663
chr1	46910000	46920000	chr1	46990000	47000000	0.000180262142665995	2.11121265723663
chr1	47010000	47020000	chr1	47190000	47200000	0.0347501312129265	2.11121265723663
chr1	47080000	47090000	chr1	47180000	47190000	0.0168996428599892	2.11121265723663
chr1	47210000	47220000	chr1	47550000	47560000	0.000636274570783978	2.11121265723663
chr1	47210000	47220000	chr1	47630000	47640000	0.00333046210161909	2.11121265723663
chr1	47340000	47350000	chr1	47550000	47560000	5.95967542052471e-05	2.11121265723663
chr1	47340000	47350000	chr1	47630000	47640000	0.00950181574040891	2.35521016278829
chr1	47650000	47660000	chr1	47890000	47900000	0.00844356661115237	2.11121265723663
chr1	47900000	47910000	chr1	48170000	48180000	0.000136942696649101	2.59920766833995
chr1	48570000	48580000	chr1	48660000	48670000	0.000724154010780893	2.11121265723663
chr1	48570000	48580000	chr1	48960000	48970000	0.00881519663590321	2.11121265723663
chr1	48820000	48830000	chr1	48950000	48960000	0.0343865423783747	2.11121265723663
chr1	49030000	49040000	chr1	49160000	49170000	0.00240724032375009	2.11121265723663
chr1	49030000	49040000	chr1	49380000	49390000	0.0119024427946411	2.11121265723663
chr1	49150000	49160000	chr1	49370000	49380000	0.00586129066371122	2.11121265723663
chr1	49380000	49390000	chr1	50800000	50810000	0.00817366263789616	2.11121265723663
chr1	50830000	50840000	chr1	51170000	51180000	0.00490647223775592	2.11121265723663
chr1	50840000	50850000	chr1	51060000	51070000	0.00113178254110932	2.59920766833995
chr1	50840000	50850000	chr1	51650000	51660000	0.0105392716805381	2.35521016278829
chr1	51230000	51240000	chr1	51510000	51520000	0.00890224337809964	2.11121265723663
chr1	51220000	51230000	chr1	51650000	51660000	0.00170802920241465	2.43654266463885
chr1	51230000	51240000	chr1	51420000	51430000	0.00226592014854682	2.11121265723663
chr1	51390000	51400000	chr1	51650000	51660000	0.0443472456895304	2.11121265723663
chr1	51430000	51440000	chr1	51650000	51660000	0.0291321804443343	2.59920766833995
chr1	51670000	51680000	chr1	51750000	51760000	0.0156307457925991	2.11121265723663
chr1	51800000	51810000	chr1	52240000	52250000	0.0107348196274786	2.11121265723663
chr1	51800000	51810000	chr1	51990000	52000000	0.025606996315004	2.11121265723663
chr1	52100000	52110000	chr1	52230000	52240000	0.000748404612761058	2.11121265723663
chr1	52360000	52370000	chr1	52460000	52470000	0.000676518900498415	2.11121265723663
chr1	52600000	52610000	chr1	52760000	52770000	0.000114806392202901	2.59920766833995
chr1	52600000	52610000	chr1	53130000	53140000	0.00195386905515624	2.59920766833995
chr1	52860000	52870000	chr1	53140000	53150000	0.000307721271837553	2.11121265723663
chr1	53160000	53170000	chr1	53290000	53300000	0.00265307495022409	2.11121265723663
chr1	53160000	53170000	chr1	53640000	53650000	0.000636274570783978	2.11121265723663
chr1	53310000	53320000	chr1	53660000	53670000	0.0314858308255899	3.2
chr1	53370000	53380000	chr1	53640000	53650000	0.00173476535677492	2.11121265723663
chr1	53470000	53480000	chr1	53640000	53650000	0.0243991595508504	2.11121265723663
chr1	53740000	53750000	chr1	53860000	53870000	0.000106295096671199	2.59920766833995
chr1	53940000	53950000	chr1	54210000	54220000	0.00103494989091907	2.59920766833995
chr1	53950000	53960000	chr1	54140000	54150000	0.00806486559482816	2.11121265723663
chr1	54330000	54340000	chr1	54410000	54420000	2.6271597376852e-05	2.11121265723663
chr1	54580000	54590000	chr1	54950000	54960000	0.000580944187057426	2.11121265723663
chr1	54590000	54600000	chr1	55270000	55280000	0.00881519663590321	2.11121265723663
chr1	54670000	54680000	chr1	54860000	54870000	0.0498882226414553	2.11121265723663
chr1	54780000	54790000	chr1	54950000	54960000	0.0162031955738855	2.11121265723663
chr1	54870000	54880000	chr1	54950000	54960000	0.00185445923311924	2.11121265723663
chr1	54970000	54980000	chr1	55120000	55130000	0.0288094345359782	2.11121265723663
chr1	54970000	54980000	chr1	55260000	55270000	0.00498639308324098	2.11121265723663
chr1	55130000	55140000	chr1	55260000	55270000	8.10625310761097e-05	2.11121265723663
chr1	55520000	55530000	chr1	55740000	55750000	0.00458956625706912	2.11121265723663
chr1	55600000	55610000	chr1	55730000	55740000	2.30088287549487e-05	2.11121265723663
chr1	970000	980000	chr1	1220000	1230000	0.0165439937502132	2.11121265723663
chr1	1050000	1060000	chr1	1220000	1230000	0.00908242091430689	2.11121265723663
chr1	1690000	1700000	chr1	1830000	1840000	0.00591714674472682	2.11121265723663
chr1	1880000	1890000	chr1	1970000	1980000	0.0135093324254423	2.11121265723663
chr1	1880000	1890000	chr1	2080000	2090000	0.0276839475621424	2.59920766833995
chr1	2130000	2140000	chr1	2310000	2320000	3.65181780051331e-06	2.11121265723663
chr1	2340000	2350000	chr1	3350000	3360000	0.00479947510683754	2.11121265723663
chr1	2350000	2360000	chr1	2470000	2480000	0.00567344426473023	2.11121265723663
chr1	2480000	2490000	chr1	3330000	3340000	0.000359093965921569	2.11121265723663
chr1	2980000	2990000	chr1	3330000	3340000	0.00306706750436267	2.11121265723663
chr1	3370000	3380000	chr1	3530000	3540000	0.0189033300586165	3.2
chr1	5560000	5570000	chr1	5800000	5810000	0.00156885616187199	2.11121265723663
chr1	6110000	6120000	chr1	6230000	6240000	0.00237375273506523	2.59920766833995
chr1	6310000	6320000	chr1	6400000	6410000	0.000275377904319617	2.11121265723663
chr1	6310000	6320000	chr1	6470000	6480000	0.00012326976177041	2.11121265723663
chr1	6770000	6780000	chr1	6950000	6960000	0.00818723959122666	2.11121265723663
chr1	6770000	6780000	chr1	7090000	7100000	0.0292757003910176	2.59920766833995
chr1	6770000	6780000	chr1	7270000	7280000	0.000359684808057454	2.35521016278829
chr1	6770000	6780000	chr1	7700000	7710000	0.00972041489931184	2.11121265723663
chr1	6850000	6860000	chr1	7120000	7130000	0.0239969453200287	2.11121265723663
chr1	6850000	6860000	chr1	7260000	7270000	0.000160727011751096	2.11121265723663
chr1	6860000	6870000	chr1	6940000	6950000	0.0436025807723072	2.11121265723663
chr1	6860000	6870000	chr1	7700000	7710000	0.026771740234012	2.59920766833995
chr1	7100000	7110000	chr1	7260000	7270000	0.0225541660550086	2.11121265723663
